localTime,remoteTime,label,ibi,bpm,signalOK
1584780051155,1207203,,496,122,1
1584780051656,1207703,,480,122,1
1584780052155,1208203,,494,122,1
1584780052656,1208703,,484,123,1
1584780053155,1209203,,492,122,1
1584780053656,1209703,,486,122,1
1584780054155,1210203,,490,122,1
1584780054666,1210703,,486,122,1
1584780055172,1211203,,488,122,1
1584780055660,1211703,,490,122,1
1584780056155,1212203,,486,123,1
1584780056883,1212703,,492,122,1
1584780057155,1213203,,480,123,1
1584780057655,1213703,,494,122,1
1584780058156,1214223,,498,122,1
1584780058655,1214703,,478,122,1
1584780059154,1215202,,490,122,1
1584780059654,1215702,,486,122,1
1584780060154,1216222,,500,122,1
1584780060654,1216702,,476,122,1
1584780061156,1217202,,494,122,1
1584780061654,1217702,,484,122,1
1584780062154,1218202,,494,122,1
1584780062654,1218702,,486,122,1
1584780063155,1219202,,488,123,1
1584780063654,1219702,,482,122,1
1584780064154,1220202,,490,122,1
1584780064654,1220702,,490,122,1
1584780065159,1221202,,486,123,1
1584780065654,1221702,1,488,122,1
1584780066155,1222202,1,490,123,1
1584780066654,1222702,1,488,122,1
1584780067155,1223202,1,490,123,1
1584780067654,1223702,1,488,122,1
1584780068154,1224202,1,496,122,1
1584780068654,1224702,1,482,122,1
1584780069154,1225202,1,490,122,1
1584780069655,1225702,1,482,122,1
1584780070154,1226202,1,498,122,1
1584780070654,1226702,1,488,122,1
1584780071157,1227202,1,484,122,1
1584780071655,1227702,1,486,122,1
1584780072155,1228202,1,490,122,1
1584780072654,1228722,1,498,122,1
1584780073155,1229202,1,478,123,1
1584780073655,1229702,1,494,122,1
1584780074154,1230202,1,486,122,1
1584780074654,1230702,1,494,122,1
1584780075154,1231202,1,490,122,1
1584780075655,1231702,1,488,122,1
1584780076154,1232202,1,484,122,1
1584780076654,1232702,1,486,122,1
1584780077154,1233222,1,498,122,1
1584780077654,1233702,1,478,123,1
1584780078155,1234202,1,492,122,1
1584780078654,1234702,1,488,122,1
1584780079154,1235202,1,492,122,1
1584780079654,1235702,1,490,122,1
1584780080155,1236202,1,490,122,1
1584780080654,1236742,1,522,121,1
1584780081156,1237202,1,456,122,1
1584780081654,1237722,1,502,122,1
1584780082155,1238202,1,474,122,1
1584780082655,1238702,1,488,122,1
1584780083156,1239202,1,492,122,1
1584780083654,1239702,1,484,122,1
1584780084154,1240202,1,492,122,1
1584780084654,1240702,1,488,122,1
1584780085154,1241202,1,492,122,1
1584780085655,1241702,1,486,123,1
1584780086155,1242202,1,490,122,1
1584780086654,1242702,1,486,123,1
1584780087155,1243202,1,492,122,1
1584780087654,1243702,1,488,122,1
1584780088160,1244202,1,490,122,1
1584780088655,1244702,1,488,122,1
1584780089163,1245202,1,488,122,1
1584780089654,1245702,1,496,122,1
1584780090155,1246202,1,488,122,1
1584780090655,1246702,1,488,122,1
1584780091154,1247202,1,488,122,1
1584780091655,1247702,1,492,122,1
1584780092154,1248202,1,494,122,1
1584780092659,1248702,1,486,122,1
1584780093154,1249242,1,518,121,1
1584780093654,1249702,1,460,122,1
1584780094155,1250222,1,496,122,1
1584780094654,1250702,1,480,122,1
1584780095155,1251202,1,494,122,1
1584780095654,1251702,1,484,122,1
1584780096155,1252202,1,494,122,1
1584780096655,1252702,1,490,122,1
1584780097154,1253202,1,488,122,1
1584780097654,1253702,1,490,122,1
1584780098154,1254202,1,492,123,1
1584780098655,1254722,1,498,122,1
1584780099155,1255202,1,480,122,1
1584780099655,1255702,1,490,122,1
1584780100154,1256202,1,492,122,1
1584780100654,1256702,1,488,122,1
1584780101155,1257202,1,490,122,1
1584780101654,1257702,1,488,122,1
1584780102154,1258202,1,492,122,1
1584780102654,1258702,1,488,122,1
1584780103154,1259202,1,488,122,1
1584780103666,1259702,1,484,122,1
1584780104155,1260202,1,492,122,1
1584780104155,1260542,1,334,126,0
1584780105154,1261202,1,638,122,0
1584780105656,1261702,1,488,122,0
1584780106155,1262202,1,486,123,1
1584780106655,1262702,1,496,122,1
1584780107155,1263202,1,482,123,1
1584780107654,1263702,1,494,122,1
1584780108157,1264202,1,482,123,1
1584780108654,1264702,1,496,122,1
1584780109155,1265202,1,490,122,1
1584780109662,1265702,1,488,119,1
1584780110154,1266202,1,488,122,1
1584780110655,1266702,1,488,122,1
1584780111153,1267201,1,494,122,1
1584780111654,1267701,1,482,122,1
1584780112154,1268201,1,492,122,1
1584780112653,1268701,1,482,122,1
1584780113153,1269201,1,490,122,1
1584780113653,1269701,1,484,123,1
1584780114153,1270201,1,490,123,1
1584780114654,1270701,1,488,123,1
1584780115153,1271201,1,488,123,1
1584780115653,1271701,1,492,122,1
1584780116153,1272201,1,482,123,1
1584780116653,1272701,1,488,123,1
1584780117153,1273201,1,488,123,1
1584780117654,1273701,1,490,122,1
1584780118153,1274221,1,506,122,1
1584780118654,1274701,1,466,123,1
1584780119153,1275201,1,490,123,1
1584780119653,1275701,1,484,123,1
1584780120154,1276201,1,490,123,1
1584780120654,1276701,1,480,123,1
1584780121154,1277201,1,490,123,1
1584780121654,1277701,1,488,123,1
1584780122153,1278201,1,490,123,1
1584780122654,1278701,1,486,123,1
1584780123154,1279201,1,486,123,1
1584780123654,1279701,1,492,123,1
1584780124154,1280201,1,482,123,1
1584780124655,1280701,1,494,123,1
1584780125156,1281201,1,484,123,1
1584780125654,1281701,1,490,122,1
1584780126154,1282201,1,488,122,1
1584780126655,1282701,1,490,122,1
1584780127154,1283201,1,488,122,1
1584780127654,1283701,1,490,122,1
1584780128154,1284201,1,492,122,1
1584780128653,1284701,1,480,123,1
1584780129154,1285201,1,494,122,1
1584780129654,1285701,1,480,123,1
1584780130153,1286201,1,494,122,1
1584780130658,1286701,1,486,122,1
1584780131154,1287201,1,490,122,1
1584780131654,1287701,1,486,122,1
1584780132154,1288201,1,488,122,1
1584780132654,1288721,1,496,122,1
1584780133153,1289201,1,478,123,1
1584780133657,1289701,1,486,123,1
1584780134153,1290201,1,492,123,1
1584780134654,1290701,1,488,122,1
1584780135154,1291201,1,494,122,1
1584780135655,1291701,1,484,122,1
1584780136154,1292201,1,490,122,1
1584780136654,1292701,1,490,122,1
1584780137154,1293221,1,500,122,1
1584780137654,1293701,1,474,123,1
1584780138154,1294201,1,492,122,1
1584780138661,1294701,1,484,122,1
1584780139154,1295201,1,500,122,1
1584780139653,1295701,1,476,122,1
1584780140155,1296201,1,496,122,1
1584780140653,1296701,1,488,122,1
1584780141155,1297201,1,488,122,1
1584780141654,1297701,1,488,122,1
1584780142155,1298201,1,490,123,1
1584780142654,1298701,1,486,122,1
1584780143154,1299201,1,492,122,1
