localTime,remoteTime,label,ibi,bpm,signalOK
1584780051133,1177224,,464,131,1
1584780051633,1177724,,442,132,1
1584780052131,1178203,,440,132,1
1584780052631,1178743,,486,131,1
1584780053131,1179243,,452,132,1
1584780053631,1179723,,448,132,1
1584780054132,1180223,,458,131,1
1584780054631,1180723,,458,131,1
1584780055136,1181223,,454,131,1
1584780055632,1181743,,470,131,1
1584780056131,1182223,,442,131,1
1584780056880,1182723,,462,131,1
1584780057131,1183223,,452,131,1
1584780057631,1183723,,456,131,1
1584780058131,1184243,,486,131,1
1584780058632,1184723,,440,131,1
1584780059132,1185243,,462,131,1
1584780059631,1185723,,448,131,1
1584780060133,1186243,,466,131,1
1584780060631,1186723,,446,131,1
1584780061131,1187223,,460,131,1
1584780061631,1187723,,460,131,1
1584780062130,1188223,,456,131,1
1584780062632,1188723,,456,131,1
1584780063131,1189223,,456,131,1
1584780063631,1189723,,466,131,1
1584780064131,1190223,,452,131,1
1584780064634,1190723,,458,131,1
1584780065132,1191223,1,462,131,1
1584780065631,1191723,1,452,131,1
1584780066131,1192223,1,458,131,1
1584780066631,1192723,1,454,131,1
1584780067131,1193223,1,458,131,1
1584780067632,1193723,1,454,131,1
1584780068131,1194223,1,468,131,1
1584780068632,1194723,1,450,131,1
1584780069131,1195223,1,468,131,1
1584780069631,1195723,1,464,131,1
1584780070131,1196223,1,450,131,1
1584780070631,1196723,1,452,131,1
1584780071131,1197223,1,456,131,1
1584780071631,1197723,1,462,131,1
1584780072130,1198223,1,446,131,1
1584780072631,1198743,1,468,131,1
1584780073131,1199223,1,440,131,1
1584780073631,1199723,1,458,131,1
1584780074131,1200243,1,462,131,1
1584780074631,1200723,1,450,132,1
1584780075130,1201223,1,456,131,1
1584780075631,1201723,1,450,132,1
1584780076131,1202223,1,458,131,1
1584780076631,1202723,1,444,132,1
1584780077132,1203243,1,470,131,1
1584780077632,1203723,1,442,132,1
1584780078131,1204223,1,458,132,1
1584780078631,1204723,1,456,132,1
1584780079131,1205223,1,450,132,1
1584780079631,1205723,1,456,132,1
1584780080131,1206223,1,452,132,1
1584780080631,1206723,1,458,132,1
1584780081132,1207223,1,448,132,1
1584780081631,1207723,1,456,132,1
1584780082131,1208223,1,458,132,1
1584780082631,1208723,1,452,132,1
1584780083131,1209223,1,452,132,1
1584780083631,1209723,1,448,132,1
1584780084133,1210223,1,456,132,1
1584780084631,1210723,1,450,132,1
1584780085132,1211243,1,464,132,1
1584780085631,1211723,1,438,132,1
1584780086132,1212223,1,462,132,1
1584780086631,1212723,1,454,132,1
1584780087136,1213223,1,456,132,1
1584780087632,1213723,1,452,132,1
1584780088132,1214223,1,460,132,1
1584780088631,1214723,1,462,131,1
1584780089132,1215223,1,452,131,1
1584780089631,1215723,1,464,131,1
1584780090132,1216223,1,440,132,1
1584780090631,1216723,1,458,131,1
