localTime,remoteTime,label,ibi,bpm,signalOK
1584781341851,18810,,308,194,0
1584781343849,20749,,1888,128,0
1584781345848,22809,,2012,94,0
1584781346849,24029,,1208,82,0
1584781347850,24789,,724,78,0
1584781349849,26689,,1868,64,0
1584781350848,27889,,1174,59,0
1584781351348,28609,,704,57,0
1584781352348,29469,,818,54,0
1584781353348,30529,,1056,51,0
1584781354848,31789,,1230,47,0
1584781356847,34049,,2208,46,0
1584781358849,36109,,2010,46,0
1584781360347,37549,,1404,45,0
1584781361848,38749,,1190,43,0
1584781363348,40529,,1730,44,1
1584781364849,41969,,1396,43,0
1584781368348,45589,,494,121,0
1584781368847,45889,,296,126,0
1584781369349,46209,,314,131,0
1584781369848,46929,,704,125,0
1584781373347,50229,,362,165,0
1584781373849,50829,,584,156,0
1584781374349,51209,,374,155,0
1584781374349,51509,,298,158,0
1584781375350,52409,,868,139,0
1584781375848,52929,,520,134,0
1584781377346,54548,,1578,105,0
1584781378847,55948,,1380,89,0
1584781380347,57388,,1400,77,0
1584781381346,58248,,842,73,0
1584781385848,63128,,1506,39,0
1584781387348,64208,,1058,41,0
1584781387846,64848,,634,43,0
1584781388848,66048,,1178,44,1
1584781389847,67108,,1032,46,1
1584781390846,68068,,932,48,1
1584781392348,69148,,1062,50,1
1584781392848,69788,,638,54,0
1584781393847,70908,,1086,56,0
1584781396347,73388,,2418,51,0
1584781401846,78667,,1718,34,0
1584781405345,82147,,528,113,0
1584781405847,82827,,666,110,0
1584781407846,84807,,1938,87,0
1584781411346,88187,,454,132,0
1584781412846,89647,,1424,108,0
1584781413347,90527,,854,101,0
1584781414346,91147,,614,98,0
1584781414846,91647,,496,98,0
1584781414846,91967,,298,100,0
1584781415346,92567,,586,98,0
1584781415846,92927,,352,100,0
1584781416346,93227,,298,102,0
1584781417846,94647,,1404,88,0
1584781418346,95507,,842,83,0
1584781419346,96147,,620,94,0
1584781419346,96607,,462,100,0
1584781420345,97467,,844,96,0
1584781421346,98147,,656,94,1
1584781421845,98827,,676,89,1
1584781422350,99467,,618,88,1
1584781422848,100107,,636,85,1
1584781423846,100827,,696,80,1
1584781424346,101487,,650,89,1
1584781424846,102107,,622,92,1
1584781425846,102827,,692,91,1
1584781426346,103547,,712,88,1
1584781427846,104907,,1326,82,0
1584781429348,106387,,1448,74,0
1584781430845,107747,,1346,68,0
1584781431345,108587,,808,67,0
1584781432345,109287,,686,66,0
1584781432846,109967,,666,67,0
1584781433846,110667,,698,66,0
1584781434347,111427,,732,65,0
1584781434845,112107,,676,66,1
1584781436349,113447,,1320,61,0
1584781437846,114887,,1404,61,0
1584781439350,116287,,1376,61,0
1584781439846,117127,,826,65,0
1584781440846,117687,,550,67,0
1584781441346,118427,,716,66,0
1584781442346,119147,,712,66,0
1584781442847,119887,,732,66,0
1584781443846,120647,,738,66,1
1584781444346,121367,,704,66,1
1584781444846,122047,,678,71,1
1584781445846,122827,,762,77,1
1584781446347,123567,,728,84,1
1584781447346,124327,,746,84,1
1584781447847,125107,,752,82,1
1584781448846,125847,,722,82,1
1584781449350,126507,,662,83,1
1584781450345,127167,,638,84,1
1584781451346,128147,,964,81,0
