localTime,remoteTime,label,eda,eda_filtered
1584780023498,1092245,,1614,1555.04
1584780023498,1092465,,1569,1555.62
1584780023998,1092685,,1520,1545.81
1584780023998,1092905,,1555,1556.82
1584780023998,1093125,,1565,1556.26
1584780024497,1093345,,1558,1558.55
1584780024497,1093565,,1557,1554.91
1584780024996,1093785,,1587,1556.62
1584780024996,1094005,,1555,1556.87
1584780025496,1094225,,1604,1551.3
1584780025496,1094445,,1522,1550.53
1584780025996,1094665,,1465,1545.11
1584780025996,1094885,,1535,1551.07
1584780025996,1095105,,1559,1551.1
1584780026496,1095325,,1568,1556.47
1584780026496,1095545,,1563,1555.11
1584780026996,1095765,,1643,1550.66
1584780026996,1095985,,1558,1555.39
1584780027499,1096205,,1591,1546.1
1584780027499,1096425,,1554,1552.72
1584780027998,1096645,,1479,1551.25
1584780027998,1096865,,1535,1556.74
1584780027998,1097085,,1558,1556.68
1584780028499,1097305,,1569,1558.09
1584780028499,1097525,,1535,1555.5
1584780028999,1097745,,1606,1553.57
1584780028999,1097965,,1553,1553.68
1584780029499,1098185,,1501,1545.69
1584780029499,1098405,,1555,1555.8
1584780029499,1098625,,1571,1556.28
1584780030000,1098845,,1555,1558.78
1584780030000,1099065,,1564,1556.31
1584780030496,1099285,,1591,1556.54
1584780030496,1099505,,1557,1553.83
1584780030997,1099725,,1605,1548.43
1584780030997,1099945,,1535,1551.04
1584780031496,1100165,,1461,1545.04
1584780031496,1100385,,1511,1551.44
1584780031496,1100605,,1535,1552.73
1584780031999,1100825,,1535,1553.78
1584780031999,1101045,,1558,1550.45
1584780032496,1101265,,1602,1551.84
1584780032496,1101485,,1566,1551.79
1584780032996,1101705,,1584,1545.85
1584780032996,1101925,,1558,1553.69
1584780033496,1102145,,1488,1552.32
1584780033496,1102365,,1535,1556.36
1584780033496,1102585,,1535,1554.55
1584780033997,1102805,,1579,1556.7
1584780033997,1103025,,1557,1556.01
1584780034499,1103245,,1607,1553.92
1584780034499,1103465,,1527,1557.53
1584780034997,1103685,,1506,1546.59
1584780034997,1103905,,1553,1554.97
1584780034997,1104125,,1557,1556.45
1584780035497,1104345,,1557,1558.27
1584780035497,1104565,,1569,1555.05
1584780035999,1104785,,1584,1555.73
1584780035999,1105005,,1563,1555.42
1584780036498,1105225,,1603,1549.69
1584780036498,1105445,,1563,1556.03
1584780036996,1105665,,1463,1547.35
1584780036996,1105885,,1535,1555.58
1584780036996,1106105,,1555,1554.34
1584780037499,1106325,,1567,1557
1584780037499,1106545,,1535,1554.91
1584780037997,1106765,,1600,1556.24
1584780037997,1106985,,1558,1553.55
1584780038499,1107205,,1584,1549.45
1584780038499,1107425,,1559,1558.05
1584780038997,1107645,,1481,1551.59
1584780038997,1107865,,1535,1557.62
1584780038997,1108085,,1559,1556.9
1584780039496,1108305,,1605,1558.25
1584780039496,1108525,,1559,1557.86
1584780039997,1108745,,1615,1555.35
1584780039997,1108965,,1535,1555.44
1584780040497,1109185,,1511,1545.59
1584780040497,1109405,,1530,1552.72
1584780040497,1109625,,1535,1551.28
1584780040999,1109845,,1535,1551.42
1584780040999,1110065,,1553,1549.99
1584780041500,1110285,,1585,1552.94
1584780041500,1110505,,1565,1550.09
1584780041999,1110725,,1603,1546.05
1584780041999,1110945,,1555,1552.3
1584780042497,1111165,,1467,1545.43
1584780042497,1111385,,1535,1554.4
1584780042497,1111605,,1555,1548.84
1584780042999,1111825,,1557,1553.23
1584780042999,1112045,,1559,1551.9
1584780043496,1112265,,1600,1553.64
1584780043496,1112485,,1535,1550.97
1584780043996,1112705,,1497,1539.72
1584780043996,1112925,,1535,1552.29
1584780044495,1113145,,1488,1549.51
1584780044495,1113365,,1535,1553.62
1584780044495,1113585,,1562,1554.09
1584780044998,1113805,,1573,1556.76
1584780044998,1114025,,1559,1553.06
1584780045496,1114245,,1613,1551.56
1584780045496,1114465,,1564,1552.32
1584780046004,1114685,,1490,1542.74
