localTime,remoteTime,label,ibi,bpm,signalOK
1584780050952,1031704,,488,123,1
1584780051452,1032204,,488,123,1
1584780051952,1032704,,484,123,1
1584780052453,1033204,,488,123,1
1584780052953,1033704,,490,122,1
1584780053453,1034204,,482,123,1
1584780053953,1034704,,488,123,1
1584780054453,1035204,,486,123,1
1584780054967,1035704,,488,123,1
1584780055482,1036204,,494,123,1
1584780055967,1036704,,480,123,1
1584780056859,1037204,,488,123,1
1584780056953,1037704,,486,123,1
1584780057460,1038204,,490,123,1
1584780057954,1038704,,488,123,1
1584780058453,1039204,,486,123,1
1584780058952,1039704,,492,123,1
1584780059452,1040204,,488,122,1
1584780059951,1040704,,488,122,1
1584780060452,1041204,,482,123,1
1584780060954,1041704,,486,123,1
1584780061452,1042204,,488,123,1
1584780061951,1042703,,488,123,1
1584780062451,1043203,,490,123,1
1584780062954,1043703,,490,123,1
1584780063451,1044203,,484,123,1
1584780063951,1044703,,488,123,1
1584780064451,1045203,,492,123,1
1584780064951,1045703,,482,123,1
1584780065451,1046203,1,490,123,1
1584780065951,1046703,1,492,122,1
1584780066453,1047203,1,488,122,1
1584780066951,1047703,1,484,122,1
1584780067452,1048203,1,490,122,1
1584780067958,1048703,1,486,123,1
1584780068451,1049203,1,490,122,1
1584780068951,1049703,1,484,123,1
1584780069451,1050203,1,484,123,1
1584780069952,1050703,1,490,123,1
1584780070452,1051203,1,486,123,1
1584780070958,1051703,1,486,123,1
1584780071453,1052203,1,494,123,1
1584780071951,1052703,1,480,123,1
1584780072452,1053203,1,492,123,1
1584780072952,1053703,1,480,123,1
1584780073452,1054203,1,492,123,1
1584780073951,1054703,1,484,123,1
1584780074452,1055203,1,490,123,1
1584780074951,1055703,1,488,123,1
1584780075451,1056203,1,490,123,1
1584780075960,1056703,1,490,122,1
1584780076451,1057203,1,488,123,1
1584780076952,1057703,1,490,122,1
1584780077451,1058203,1,484,123,1
1584780077952,1058703,1,488,122,1
1584780078452,1059203,1,492,122,1
1584780078953,1059703,1,490,122,1
1584780079451,1060203,1,492,122,1
1584780079952,1060703,1,486,122,1
1584780080452,1061203,1,490,122,1
1584780080951,1061703,1,486,122,1
1584780081452,1062203,1,494,122,1
1584780081952,1062703,1,486,122,1
1584780082451,1063203,1,494,122,1
1584780082951,1063703,1,482,122,1
1584780083451,1064203,1,496,122,1
1584780083951,1064703,1,490,122,1
1584780084451,1065203,1,482,122,1
1584780084953,1065703,1,486,122,1
1584780084953,1066003,1,298,127,0
1584780085951,1066703,1,682,122,0
1584780086451,1067203,1,488,122,0
1584780086952,1067703,1,488,122,1
1584780087451,1068203,1,490,122,1
1584780087951,1068703,1,488,122,1
1584780088451,1069223,1,516,122,1
1584780088952,1069703,1,460,123,1
1584780089452,1070203,1,494,122,1
1584780089952,1070703,1,478,122,1
1584780090452,1071203,1,494,118,1
1584780090955,1071703,1,484,122,1
1584780091454,1072203,1,496,122,1
1584780091951,1072703,1,482,122,1
1584780092451,1073203,1,496,122,1
1584780092953,1073723,1,514,122,1
1584780093451,1074203,1,462,123,1
1584780093953,1074703,1,490,122,1
1584780094451,1075203,1,480,123,1
1584780094952,1075703,1,492,122,1
1584780095452,1076203,1,492,122,1
1584780095953,1076703,1,480,122,1
1584780096451,1077203,1,490,123,1
1584780096952,1077703,1,488,122,1
1584780097452,1078203,1,488,123,1
1584780097952,1078683,1,480,123,1
1584780098451,1079203,1,500,122,1
1584780098952,1079703,1,486,123,1
1584780099454,1080203,1,490,122,1
1584780099454,1080543,1,332,127,0
1584780100461,1081203,1,636,123,0
1584780100950,1081703,1,486,123,0
1584780101452,1082202,1,488,123,1
1584780101950,1082702,1,490,123,1
1584780102452,1083202,1,486,123,1
1584780102952,1083702,1,488,122,1
1584780103451,1084202,1,484,123,1
1584780103951,1084702,1,488,123,1
1584780104450,1085202,1,494,123,1
1584780104950,1085702,1,476,119,1
1584780105450,1086242,1,524,122,1
1584780105951,1086702,1,452,123,1
1584780106451,1087202,1,490,123,1
1584780106950,1087702,1,480,123,1
1584780107451,1088202,1,490,123,1
1584780107953,1088702,1,482,123,1
1584780108451,1089202,1,494,123,1
1584780108951,1089702,1,482,123,1
1584780109453,1090202,1,486,123,1
1584780109951,1090702,1,484,123,1
1584780110451,1091202,1,490,124,1
1584780110950,1091702,1,488,123,1
1584780111451,1092202,1,482,123,1
1584780111951,1092702,1,486,123,1
1584780112451,1093202,1,486,123,1
1584780112951,1093702,1,490,123,1
1584780113452,1094202,1,484,123,1
1584780113951,1094702,1,484,123,1
1584780114452,1095202,1,492,123,1
1584780114950,1095702,1,486,123,1
1584780115451,1096202,1,488,123,1
1584780115951,1096702,1,478,123,1
1584780116453,1097202,1,492,123,1
1584780116951,1097702,1,484,123,1
1584780117451,1098202,1,490,123,1
1584780117951,1098702,1,484,123,1
1584780118453,1099202,1,490,123,1
1584780118951,1099702,1,482,123,1
1584780119451,1100202,1,492,123,1
1584780119953,1100702,1,486,123,1
1584780120465,1101202,1,486,123,1
1584780120951,1101702,1,488,123,1
1584780121451,1102202,1,488,123,1
1584780121950,1102702,1,488,123,1
1584780122451,1103202,1,490,123,1
1584780122951,1103702,1,486,123,1
1584780123452,1104202,1,494,122,1
1584780123952,1104702,1,488,122,1
1584780124452,1105202,1,484,123,1
1584780124952,1105702,1,486,123,1
1584780125451,1106201,1,496,122,1
1584780125951,1106701,1,484,122,1
1584780126451,1107201,1,490,122,1
1584780126951,1107701,1,484,122,1
1584780127452,1108201,1,490,122,1
1584780127951,1108701,1,492,122,1
1584780128451,1109201,1,484,123,1
1584780128952,1109701,1,488,123,1
1584780129451,1110201,1,488,122,1
1584780129950,1110701,1,486,122,1
1584780130451,1111201,1,492,123,1
1584780130952,1111701,1,492,122,1
1584780131452,1112201,1,480,123,1
1584780131950,1112701,1,484,123,1
1584780132451,1113201,1,490,123,1
1584780132952,1113701,1,486,123,1
1584780133452,1114201,1,492,123,1
1584780133951,1114701,1,486,123,1
1584780134451,1115201,1,492,122,1
1584780134951,1115701,1,486,122,1
1584780135451,1116201,1,492,122,1
1584780135951,1116701,1,482,123,1
1584780136451,1117201,1,492,122,1
1584780136951,1117701,1,488,122,1
1584780137451,1118201,1,486,122,1
1584780137952,1118701,1,486,122,1
1584780138450,1119201,1,492,122,1
1584780138951,1119701,1,488,122,1
1584780139452,1120201,1,490,122,1
1584780139952,1120701,1,486,122,1
1584780140455,1121201,1,490,122,1
1584780140951,1121701,1,492,122,1
1584780141454,1122201,1,488,122,1
1584780141961,1122701,1,480,123,1
1584780142452,1123201,1,494,122,1
1584780142951,1123701,1,488,122,1
1584780143451,1124201,1,490,122,1
1584780143952,1124701,1,486,122,1
1584780144464,1125201,1,490,122,1
1584780144951,1125701,1,492,122,1
1584780145453,1126201,1,486,122,1
1584780145952,1126701,1,486,122,1
1584780146457,1127201,1,486,123,1
1584780146951,1127701,1,490,122,1
1584780147451,1128201,1,486,122,1
1584780147951,1128701,1,484,123,1
1584780148452,1129241,1,524,122,1
1584780148952,1129701,1,458,122,1
1584780149450,1130201,1,492,122,1
1584780149952,1130701,1,474,123,1
1584780150467,1131201,1,492,123,1
1584780150951,1131701,1,488,123,1
1584780151452,1132201,1,494,122,1
1584780151952,1132701,1,486,123,1
1584780152451,1133201,1,488,122,1
1584780152952,1133741,1,522,122,1
1584780153450,1134201,1,450,123,1
1584780153951,1134701,1,486,123,1
1584780154451,1135201,1,486,123,1
1584780154951,1135701,1,490,122,1
1584780155454,1136201,1,486,123,1
1584780155952,1136701,1,488,123,1
1584780156451,1137201,1,484,123,1
1584780156952,1137701,1,492,123,1
1584780157452,1138201,1,490,123,1
1584780157951,1138701,1,478,124,1
1584780158452,1139201,1,492,123,1
1584780158951,1139701,1,484,123,1
1584780159451,1140201,1,494,123,1
1584780159451,1140561,1,342,126,0
1584780160452,1141201,1,626,123,0
1584780160953,1141701,1,480,123,0
1584780161452,1142201,1,492,123,1
1584780161951,1142701,1,490,123,1
1584780162452,1143201,1,484,123,1
1584780162952,1143701,1,486,123,1
1584780163455,1144201,1,482,123,1
1584780163951,1144701,1,494,123,1
1584780164452,1145201,1,496,123,1
1584780164951,1145701,1,476,120,1
1584780165452,1146241,1,520,122,1
1584780165951,1146701,1,454,123,1
1584780166453,1147201,1,492,123,1
1584780166951,1147701,1,474,123,1
1584780167452,1148201,1,492,123,1
1584780167953,1148701,1,482,123,1
1584780168451,1149201,1,492,123,1
1584780168951,1149701,1,492,123,1
1584780169451,1150201,1,490,123,1
1584780169952,1150701,1,482,123,1
1584780170451,1151201,1,492,123,1
1584780170950,1151701,1,488,123,1
1584780171451,1152201,1,484,123,1
1584780171950,1152701,1,492,122,1
1584780172451,1153201,1,486,122,1
1584780172952,1153701,1,492,122,1
1584780173450,1154201,1,486,122,1
1584780173951,1154701,1,484,123,1
1584780174450,1155201,1,490,123,1
1584780174951,1155701,1,484,123,1
1584780175451,1156201,1,488,123,1
1584780175953,1156701,1,486,123,1
1584780176452,1157201,1,496,122,1
1584780176951,1157701,1,486,123,1
1584780177452,1158201,1,490,122,1
1584780177951,1158701,1,488,123,1
1584780178451,1159201,1,484,123,1
1584780178951,1159721,1,516,122,1
1584780179451,1160201,1,458,123,1
1584780179950,1160701,1,490,122,1
1584780180452,1161201,1,482,123,1
1584780180951,1161701,1,492,122,1
1584780181451,1162201,1,488,123,1
1584780181952,1162701,1,482,123,1
1584780182451,1163201,1,488,123,1
1584780182950,1163701,1,488,123,1
1584780183461,1164201,1,492,123,1
1584780183952,1164701,1,478,124,1
1584780184452,1165201,1,494,123,1
1584780184950,1165701,1,480,123,1
1584780185452,1166201,1,494,123,1
1584780185951,1166701,1,482,123,1
1584780186452,1167201,1,490,123,1
1584780186951,1167701,1,486,123,1
1584780187461,1168201,1,492,123,1
1584780187951,1168701,1,482,123,1
