localTime,remoteTime,label,ibi,bpm,signalOK
1584780051354,1042472,,492,122,1
1584780051852,1042972,,482,122,1
1584780052352,1043471,,498,122,1
1584780052852,1043971,,478,122,1
1584780053354,1044471,,494,122,1
1584780053851,1044971,,488,122,1
1584780054353,1045471,,486,122,1
1584780054853,1045971,,490,122,1
1584780055357,1046471,,490,123,1
1584780055853,1046971,,496,122,1
1584780056358,1047471,,482,122,1
1584780056915,1047971,,492,122,1
1584780057359,1048471,,488,122,1
1584780057853,1048971,,492,122,1
1584780058354,1049471,,486,122,1
1584780058852,1049971,,488,122,1
1584780059352,1050471,,492,122,1
1584780059851,1050971,,488,122,1
1584780060354,1051471,,498,122,1
1584780060859,1051971,,478,122,1
1584780061354,1052471,,494,122,1
1584780061852,1052971,,490,122,1
1584780062352,1053471,,488,122,1
1584780062852,1053971,,488,122,1
1584780063352,1054471,,488,122,1
1584780063853,1054971,,494,122,1
1584780064352,1055471,,486,122,1
1584780064853,1055971,,498,122,1
1584780065354,1056471,1,478,122,1
1584780065852,1056971,1,498,122,1
1584780066352,1057471,1,488,122,1
1584780066852,1057971,1,488,122,1
1584780067351,1058471,1,492,122,1
1584780067852,1058971,1,490,122,1
1584780068352,1059471,1,494,122,1
1584780068852,1059971,1,486,122,1
1584780069352,1060471,1,502,122,1
1584780069853,1060971,1,478,122,1
1584780070353,1061471,1,494,122,1
1584780070852,1061991,1,500,122,1
1584780071354,1062471,1,484,122,1
1584780071851,1062991,1,514,121,1
1584780072361,1063471,1,468,122,1
1584780072852,1063991,1,496,122,1
1584780073353,1064471,1,472,122,1
1584780073857,1064971,1,492,122,1
1584780074352,1065471,1,490,122,1
1584780074852,1065971,1,490,122,1
1584780075351,1066471,1,490,122,1
1584780075852,1066971,1,488,122,1
1584780076352,1067471,1,494,122,1
1584780076853,1067971,1,490,123,1
1584780077352,1068471,1,498,122,1
1584780077853,1068971,1,482,122,1
1584780078353,1069471,1,496,122,1
1584780078853,1069971,1,486,122,1
1584780079351,1070471,1,492,122,1
1584780079852,1070971,1,488,122,1
1584780080352,1071471,1,490,122,1
1584780080852,1071971,1,494,122,1
1584780081351,1072471,1,488,122,1
1584780081855,1072971,1,498,122,1
1584780082354,1073471,1,478,122,1
1584780082852,1073971,1,496,122,1
1584780083353,1074471,1,494,122,1
1584780083852,1074971,1,482,122,1
1584780084352,1075471,1,492,122,1
1584780084853,1075971,1,488,122,1
1584780085355,1076471,1,494,122,1
1584780085852,1076971,1,484,122,1
1584780086352,1077471,1,502,122,1
1584780086854,1077971,1,480,122,1
1584780087352,1078471,1,494,122,1
1584780087853,1078971,1,494,122,1
1584780088352,1079471,1,488,122,1
1584780088851,1079971,1,486,122,1
1584780089352,1080451,1,472,122,1
1584780089352,1080731,1,284,128,0
1584780089853,1081011,1,252,135,0
1584780090352,1081471,1,468,135,0
1584780090854,1081991,1,492,136,0
1584780091353,1082471,1,476,136,1
1584780091853,1082971,1,490,136,1
1584780092352,1083471,1,486,136,1
1584780092851,1083971,1,490,136,1
1584780093352,1084470,1,486,136,1
1584780093851,1084970,1,488,136,1
1584780094351,1085470,1,494,129,1
1584780094851,1085970,1,478,123,1
1584780095351,1086470,1,490,123,1
1584780095850,1086970,1,492,123,1
1584780096351,1087470,1,482,123,1
1584780096851,1087970,1,492,123,1
1584780097351,1088470,1,488,122,1
1584780097851,1088970,1,494,122,1
1584780098351,1089470,1,480,123,1
1584780098851,1089970,1,500,122,1
1584780099351,1090470,1,476,123,1
1584780099854,1090970,1,490,122,1
1584780100352,1091470,1,486,122,1
1584780100851,1091970,1,490,123,1
1584780101351,1092490,1,504,122,1
1584780101851,1092970,1,476,122,1
1584780102357,1093490,1,494,122,1
1584780102852,1093970,1,480,123,1
1584780103352,1094470,1,496,122,1
1584780103852,1094970,1,478,123,1
1584780104356,1095470,1,488,122,1
1584780104851,1095970,1,496,122,1
1584780105351,1096470,1,478,122,1
1584780105857,1096970,1,492,122,1
1584780106352,1097470,1,482,123,1
1584780106855,1097970,1,490,123,1
1584780107351,1098470,1,478,123,1
1584780107851,1098990,1,502,122,1
1584780108351,1099470,1,472,123,1
1584780108852,1099970,1,494,123,1
1584780109351,1100470,1,486,123,1
1584780109852,1100970,1,488,123,1
1584780110352,1101490,1,514,122,1
1584780110851,1101970,1,468,123,1
1584780111351,1102490,1,498,122,1
1584780111851,1102970,1,468,123,1
1584780112351,1103470,1,486,123,1
1584780112852,1103970,1,492,123,1
1584780113351,1104470,1,482,123,1
1584780113851,1104970,1,488,123,1
1584780114352,1105470,1,486,123,1
1584780114853,1105970,1,494,123,1
1584780115351,1106470,1,480,123,1
1584780115851,1106970,1,494,123,1
1584780116353,1107470,1,480,123,1
1584780116851,1107970,1,490,123,1
1584780117351,1108470,1,486,123,1
1584780117851,1108970,1,486,123,1
1584780118353,1109470,1,486,123,1
1584780118853,1109970,1,486,123,1
1584780119353,1110470,1,488,123,1
1584780119852,1110970,1,486,123,1
1584780120352,1111490,1,494,123,1
1584780120853,1111970,1,478,123,1
1584780121351,1112470,1,490,123,1
1584780121855,1112970,1,484,123,1
1584780122353,1113470,1,484,123,1
1584780122853,1113970,1,488,123,1
1584780123353,1114470,1,486,123,1
1584780123853,1114970,1,488,123,1
1584780124352,1115470,1,478,123,1
1584780124854,1115990,1,500,123,1
1584780125353,1116470,1,476,123,1
1584780125854,1116970,1,490,123,1
1584780126353,1117470,1,484,123,1
1584780126854,1117970,1,488,123,1
1584780127353,1118470,1,486,123,1
1584780127854,1118970,1,484,123,1
