localTime,remoteTime,label,eda,eda_filtered
1584780023492,491171,,3841,3917.45
1584780023492,491391,,3874,3903.04
1584780023492,491611,,3877,3893.31
1584780023992,491831,,3899,3911.81
1584780023992,492051,,3900,3902.94
1584780024493,492271,,3919,3900.1
1584780024493,492491,,3962,3907.33
1584780024992,492711,,3882,3900.43
1584780024992,492931,,3885,3896.22
1584780025493,493151,,3863,3891.29
1584780025493,493371,,3907,3911.24
1584780025493,493591,,3886,3894.67
1584780025992,493811,,3888,3889.82
1584780025992,494031,,3939,3892.88
1584780026493,494251,,3882,3894.76
1584780026493,494471,,3878,3889.22
1584780026992,494691,,3874,3885.62
1584780026992,494911,,3914,3908.43
1584780026992,495131,,3890,3896.01
1584780027493,495351,,3888,3891.21
1584780027493,495571,,3926,3889.43
1584780027994,495791,,3861,3893.2
1584780027994,496011,,3885,3882.51
1584780028492,496231,,3923,3887.68
1584780028492,496451,,3968,3915.51
1584780028992,496671,,3845,3901.14
1584780028992,496891,,3866,3887.33
1584780028992,497111,,3875,3879.42
1584780029501,497331,,3846,3886.05
1584780029501,497551,,3858,3872.89
1584780029993,497771,,3883,3869.85
1584780029993,497991,,3923,3878.37
1584780030493,498211,,3873,3872.06
1584780030493,498431,,3837,3868.19
1584780030993,498651,,3839,3861.78
1584780030993,498871,,3872,3875.29
1584780030993,499091,,3858,3864.48
1584780031492,499311,,3871,3863.39
1584780031492,499531,,3918,3868.27
1584780031993,499751,,3863,3868.21
1584780031993,499971,,3851,3865.85
1584780032493,500191,,3824,3854
1584780032493,500411,,3856,3862.58
1584780032493,500631,,3846,3855.5
1584780032993,500851,,3855,3854.73
1584780032993,501071,,3891,3858.02
1584780033493,501291,,3857,3862.53
1584780033493,501511,,3850,3856.38
1584780033994,501731,,3877,3851.6
1584780033994,501951,,3834,3867.1
1584780034493,502171,,3819,3849.34
1584780034493,502391,,3839,3846.81
1584780034493,502611,,3888,3858.95
1584780034993,502831,,3836,3846.33
1584780034993,503051,,3827,3839.2
1584780035493,503271,,3908,3843.31
1584780035493,503491,,3808,3843.38
1584780035993,503711,,3830,3835.04
1584780035993,503931,,3846,3836.07
1584780036492,504151,,3801,3848.72
1584780036492,504371,,3831,3839.76
1584780036492,504591,,3842,3837.44
1584780036992,504811,,3903,3858.42
1584780036992,505031,,3834,3846.48
1584780037492,505251,,3857,3842.85
1584780037492,505471,,3893,3846.86
1584780037993,505691,,3806,3848.27
1584780037993,505911,,3839,3846.66
1584780037993,506131,,3857,3845.13
1584780038492,506351,,3808,3854.86
1584780038492,506571,,3831,3840.09
1584780038992,506791,,3843,3836.57
1584780038992,507011,,3858,3856.08
1584780039493,507231,,3819,3834.89
1584780039493,507451,,3824,3835.32
1584780039992,507671,,3874,3844.39
1584780039992,507891,,3809,3837.06
1584780039992,508111,,3845,3834.4
1584780040494,508331,,3859,3835.05
1584780040494,508551,,3826,3852.29
1584780040993,508771,,3856,3840.91
1584780040993,508991,,3849,3838.97
1584780041495,509211,,3818,3852.68
1584780041495,509431,,3828,3841.92
1584780041993,509651,,3824,3839.71
1584780041993,509871,,3853,3851.62
1584780041993,510091,,3847,3847.61
1584780042493,510311,,3847,3845.35
1584780042493,510531,,3907,3864.75
1584780042993,510751,,3849,3849.05
1584780042993,510971,,3827,3841.54
1584780043493,511191,,3903,3848.26
1584780043493,511411,,3803,3842.65
1584780043493,511631,,3829,3835.95
1584780043993,511851,,3882,3840.23
1584780043993,512071,,3797,3838.36
1584780044492,512291,,3833,3830.37
1584780044492,512511,,3842,3830.23
1584780044993,512731,,3825,3842.55
1584780044993,512951,,3815,3832.97
1584780045492,513171,,3797,3825.13
1584780045492,513391,,3869,3854.67
1584780045492,513611,,3847,3845.02
1584780046005,513831,,3823,3839.09
1584780046005,514051,,3879,3848.29
1584780046493,514271,,3846,3835.53
1584780046493,514491,,3821,3830.54
1584780046996,514711,,3888,3831.25
1584780046996,514931,,3796,3832.98
1584780047493,515151,,3793,3825.51
1584780047493,515371,,3823,3826.4
1584780047493,515591,,3809,3839.98
1584780047993,515811,,3834,3831.81
1584780047993,516031,,3825,3828.25
1584780048493,516251,,3910,3844.4
1584780048493,516471,,3813,3833.44
1584780048993,516691,,3806,3826.65
1584780048993,516911,,3858,3831.17
1584780048993,517131,,3799,3835.54
1584780049494,517351,,3815,3827.93
1584780049494,517571,,3825,3825.58
1584780049995,517791,,3869,3837.25
1584780049995,518011,,3717,3805.47
1584780050492,518231,,3808,3800.13
1584780050492,518451,,3818,3798.59
1584780050993,518671,,3739,3793.43
1584780050993,518891,,3765,3785.49
1584780050993,519111,,3767,3784.84
1584780051493,519331,,3837,3809.06
1584780051493,519551,,3776,3793.08
1584780051993,519771,,3793,3784.11
1584780051993,519991,,3899,3799.5
1584780052492,520211,,3759,3800.43
1584780052492,520431,,3766,3793.09
1584780052992,520651,,3762,3789.98
1584780052992,520871,,3813,3813.07
1584780052992,521091,,3782,3792.39
1584780053492,521311,,3771,3784
1584780053492,521531,,3839,3796.8
1584780053993,521751,,3777,3797.49
1584780053993,521971,,3765,3788.59
1584780054493,522191,,3762,3777.64
1584780054493,522411,,3802,3797.61
1584780054493,522631,,3775,3784.6
1584780054992,522851,,3785,3781.71
1584780054992,523071,,3870,3793.39
1584780055493,523291,,3775,3792.62
1584780055493,523511,,3778,3786.81
1584780056008,523731,,3804,3782.78
1584780056008,523951,,3763,3793.74
1584780056863,524171,,3734,3779.45
1584780056863,524391,,3762,3775.71
1584780056863,524611,,3875,3791.69
1584780056992,524831,,3774,3783.08
1584780056992,525051,,3767,3775.91
1584780057493,525271,,3823,3793.7
1584780057493,525491,,3726,3779.55
1584780057992,525711,,3766,3770.15
1584780057992,525931,,3770,3767.1
1584780058494,526151,,3807,3787.42
1584780058494,526371,,3763,3777.32
1584780058494,526591,,3761,3772.61
1584780058992,526811,,3847,3780.67
1584780058992,527031,,3707,3777.81
1584780059492,527251,,3795,3768.34
1584780059492,527471,,3770,3770.08
1584780059993,527691,,3752,3785.41
1584780059993,527911,,3779,3777.65
1584780059993,528131,,3781,3777.2
1584780060493,528351,,3844,3791.46
1584780060493,528571,,3747,3778.74
1584780060992,528791,,3778,3772.79
1584780060992,529011,,3847,3782.74
1584780061492,529231,,3743,3782.61
