localTime,remoteTime,label,ibi,bpm,signalOK
1584780043993,511891,,1418,49,0
1584780045492,513271,,1336,50,0
1584780046996,514731,,1430,50,0
1584780048493,516211,,1460,50,1
1584780049995,517731,,1488,50,1
1584780051493,519211,,1448,49,1
1584780051993,520111,,868,49,0
1584780052992,520771,,654,49,0
1584780054493,522331,,1524,46,0
1584780056008,523831,,1476,45,0
1584780057493,525231,,1356,46,0
1584780057992,526071,,832,47,0
1584780058992,526811,,720,50,0
1584780059492,527571,,750,54,0
1584780060493,528311,,710,58,0
1584780060992,529011,,696,62,0
1584780061993,529751,,718,63,1
1584780062493,530511,,750,62,1
1584780063493,531211,1,686,69,1
1584780063992,531991,1,764,75,1
1584780064992,532691,1,690,82,1
1584780065493,533371,1,658,84,1
1584780065992,534071,1,694,84,1
1584780066993,534791,1,686,85,1
1584780067492,535511,1,710,85,1
1584780068493,536211,1,690,85,1
1584780068992,536931,1,692,85,1
1584780069493,537611,1,678,86,1
1584780070493,538331,1,696,86,1
1584780070993,539051,1,706,86,1
1584780071993,539751,1,688,87,1
1584780072493,540471,1,702,86,1
1584780073492,541231,1,746,85,1
1584780073992,542011,1,764,84,1
1584780074992,542751,1,716,84,1
1584780075492,543511,1,756,84,1
1584780076492,544271,1,728,83,1
1584780076993,545051,1,776,82,1
1584780077993,545811,1,744,81,1
1584780078493,546571,1,740,81,1
1584780079493,547351,1,764,80,1
1584780080493,548151,1,776,79,1
1584780080993,548931,1,766,79,1
1584780081994,549711,1,764,79,1
1584780082493,550471,1,738,79,1
1584780083493,551231,1,754,79,1
1584780083992,552031,1,776,79,1
1584780084992,552751,1,714,79,1
1584780085492,553551,1,774,79,1
1584780086492,554331,1,768,79,1
1584780086993,555111,1,758,79,1
1584780087992,555871,1,744,79,1
1584780088992,556691,1,798,79,1
1584780089492,557451,1,750,79,1
1584780090493,558231,1,756,79,1
1584780090992,559011,1,776,78,1
1584780091992,559751,1,722,79,1
1584780092493,560591,1,814,78,1
1584780093492,561311,1,702,79,1
1584780093993,562051,1,742,79,1
1584780094993,562931,1,844,78,1
1584780096493,564391,1,1436,71,0
1584780097493,565271,1,862,71,0
1584780097993,565851,1,576,72,0
1584780098493,566591,1,710,73,0
1584780099993,568071,1,1464,67,0
1584780101492,569451,1,1346,63,0
1584780102993,570911,1,1420,59,0
1584780104492,572231,1,1298,56,1
1584780104993,573031,1,778,55,0
1584780105992,573691,1,652,56,0
1584780106493,574351,1,636,61,0
1584780106992,575051,1,680,62,0
1584780107993,575731,1,676,62,0
1584780108493,576471,1,712,62,1
1584780109493,577211,1,722,67,1
1584780109993,577871,1,662,72,1
1584780110493,578611,1,720,79,1
1584780111493,579331,1,706,86,1
1584780111992,580031,1,684,87,1
1584780112993,580731,1,682,87,1
1584780113493,581491,1,736,85,1
1584780114494,582231,1,724,85,1
1584780118496,586551,1,748,80,0
1584780119493,587251,1,696,80,0
1584780120993,588791,1,1510,73,0
1584780122494,590391,1,1558,66,0
1584780123994,591991,1,1574,61,0
1584780125494,593551,1,1530,56,0
1584780126993,595131,1,1536,52,1
1584780128492,596251,1,1100,51,0
1584780129494,597531,1,1252,48,0
1584780130498,598291,1,752,48,0
1584780130993,599051,1,748,48,0
1584780131992,599811,1,740,48,0
1584780132494,600451,1,626,52,0
1584780133494,601451,1,974,55,0
1584780134500,602231,1,756,59,0
1584780134993,603051,1,804,64,1
1584780135993,603811,1,740,70,1
1584780136492,604631,1,796,73,1
1584780137492,605431,1,786,77,1
1584780138493,606211,1,772,77,1
1584780138992,607031,1,790,77,1
1584780140009,607791,1,752,77,1
1584780140493,608631,1,810,75,1
1584780141501,609431,1,798,76,1
1584780142494,610211,1,760,76,1
1584780142993,611031,1,802,76,1
1584780143993,611771,1,722,77,1
1584780144493,612591,1,794,77,1
1584780145492,613351,1,750,77,1
1584780145993,614131,1,772,77,1
1584780146996,614931,1,774,77,1
1584780147994,615711,1,760,77,1
1584780148494,616511,1,776,77,1
1584780149492,617251,1,728,78,1
1584780149993,618011,1,750,78,1
1584780150993,618731,1,700,79,1
1584780151498,619511,1,764,79,1
1584780152493,620251,1,718,80,1
1584780152999,621051,1,786,79,1
1584780153993,621751,1,684,80,1
1584780154494,622531,1,762,80,1
1584780155498,623251,1,716,81,1
1584780155993,624031,1,762,81,1
1584780156994,624771,1,716,81,1
1584780157496,625571,1,792,81,1
1584780158493,626331,1,742,80,1
1584780158993,627111,1,760,80,1
1584780159993,627871,1,726,80,1
1584780160996,628651,1,764,80,1
1584780161493,629411,1,748,80,1
1584780162494,630211,1,780,80,1
1584780163994,631731,1,1482,72,0
1584780165505,633251,1,1486,66,0
1584780166993,634811,1,1524,61,0
1584780168500,636351,1,1506,57,0
1584780169993,637891,1,1516,53,1
1584780171496,639451,1,1508,49,1
1584780172993,641011,1,1538,46,1
1584780174496,642571,1,1532,44,1
1584780175993,644111,1,1510,41,1
1584780178000,645711,1,1552,39,1
1584780179496,647251,1,1508,39,1
1584780180993,648831,1,1552,39,1
1584780182496,650431,1,1564,39,1
1584780183994,652011,1,1556,39,1
1584780185493,653611,1,1562,39,1
1584780187500,655211,1,1562,38,1
1584780189994,657731,1,2446,36,0
