localTime,remoteTime,label,ibi,bpm,signalOK
1584780051171,906226,,492,122,1
1584780051670,906726,,490,123,1
1584780052170,907226,,494,122,1
1584780052670,907726,,480,122,1
1584780053178,908246,,506,122,1
1584780053670,908726,,474,122,1
1584780054170,909226,,496,122,1
1584780054670,909726,,488,122,1
1584780055181,910226,,492,122,1
1584780055670,910726,,486,122,1
1584780056172,911226,,490,122,1
1584780056887,911726,,498,122,1
1584780057169,912226,,484,122,1
1584780057670,912726,,494,122,1
1584780058170,913226,,488,122,1
1584780058669,913726,,488,122,1
1584780059169,914226,,492,122,1
1584780059677,914726,,482,122,1
1584780060169,915226,,494,122,1
1584780060669,915726,,482,122,1
1584780061169,916226,,498,122,1
1584780061670,916726,,482,122,1
1584780062170,917226,,490,122,1
1584780062670,917726,,494,122,1
1584780063170,918226,,486,122,1
1584780063170,918586,,354,126,0
1584780064175,919226,,636,122,0
1584780064175,919626,,382,125,0
1584780065171,920226,,594,122,1
1584780065669,920746,1,494,122,1
1584780066170,921226,1,468,122,1
1584780066669,921726,1,494,122,1
1584780066669,922066,1,336,126,0
1584780067669,922726,1,652,122,0
1584780068170,923226,1,482,122,0
1584780068669,923726,1,486,119,1
1584780069170,924226,1,488,123,1
1584780069669,924726,1,490,120,1
1584780070170,925226,1,498,122,1
1584780070670,925726,1,476,123,1
1584780071169,926226,1,496,122,1
1584780071169,926566,1,340,126,0
1584780072169,927246,1,652,118,0
1584780072670,927766,1,508,122,0
1584780073170,928226,1,460,122,0
1584780073670,928746,1,498,122,1
1584780074169,929226,1,474,122,1
1584780074669,929726,1,490,122,1
1584780075170,930226,1,488,122,1
1584780075670,930726,1,492,122,1
1584780076170,931226,1,486,122,1
1584780076670,931726,1,492,119,1
1584780077170,932226,1,490,123,1
1584780077669,932726,1,488,123,1
1584780078171,933226,1,496,122,1
1584780078670,933726,1,482,123,1
1584780079170,934226,1,494,122,1
1584780079677,934726,1,488,122,1
1584780080170,935226,1,492,122,1
1584780080670,935746,1,506,122,1
1584780081170,936226,1,472,122,1
1584780081669,936726,1,492,122,1
1584780082169,937226,1,480,122,1
1584780082670,937726,1,496,122,1
1584780083172,938226,1,478,122,1
1584780083669,938726,1,496,122,1
1584780084169,939226,1,486,122,1
1584780084670,939726,1,490,122,1
1584780085169,940246,1,516,122,1
1584780085670,940726,1,470,123,1
1584780086170,941246,1,496,122,1
1584780086669,941726,1,474,122,1
1584780087170,942226,1,500,122,1
1584780087670,942726,1,476,122,1
1584780088169,943226,1,496,122,1
1584780088669,943726,1,488,122,1
1584780089169,944226,1,490,122,1
1584780089669,944726,1,488,122,1
1584780090170,945226,1,490,123,1
1584780090670,945726,1,492,122,1
1584780091172,946226,1,486,122,1
1584780091672,946726,1,494,122,1
1584780092169,947226,1,486,122,1
1584780092691,947726,1,492,122,1
1584780093169,948246,1,500,122,1
1584780093669,948706,1,454,123,1
1584780094170,949246,1,526,122,1
1584780094680,949726,1,484,122,1
1584780095170,950226,1,488,122,1
1584780095669,950726,1,478,122,1
1584780096170,951226,1,490,122,1
1584780096670,951726,1,490,122,1
1584780097169,952226,1,484,122,1
1584780097675,952726,1,492,122,1
1584780098169,953226,1,488,123,1
1584780098671,953726,1,496,122,1
1584780099170,954226,1,488,123,1
1584780099670,954726,1,498,122,1
1584780100170,955226,1,478,122,1
