localTime,remoteTime,label,ibi,bpm,signalOK
1584780051500,1120205,,470,129,1
1584780051996,1120745,,486,128,1
1584780052496,1121225,,440,129,1
1584780052997,1121725,,462,129,1
1584780053499,1122225,,450,129,1
1584780053997,1122725,,466,129,1
1584780054497,1123205,,466,129,1
1584780055011,1123725,,466,129,1
1584780055497,1124225,,476,129,1
1584780056016,1124705,,460,129,1
1584780056865,1125245,,480,129,1
1584780056996,1125725,,438,130,1
1584780057498,1126225,,474,129,1
1584780057996,1126725,,460,129,1
1584780058499,1127225,,474,128,1
1584780058996,1127705,,464,129,1
1584780059499,1128225,,466,129,1
1584780060001,1128725,,472,128,1
1584780060506,1129225,,470,129,1
1584780060996,1129725,,484,128,1
1584780061500,1130225,,470,128,1
1584780061996,1130725,,484,127,1
1584780062496,1131205,,460,127,1
1584780063000,1131725,,470,127,1
1584780063496,1132224,,476,127,1
1584780063995,1132724,,478,126,1
1584780064495,1133224,,454,127,1
1584780064995,1133704,,462,127,1
1584780065495,1134224,1,474,127,1
1584780065995,1134704,1,480,127,1
1584780066495,1135224,1,468,127,1
1584780067002,1135704,1,448,128,1
1584780067496,1136224,1,488,127,1
1584780067995,1136724,1,464,127,1
1584780068495,1137224,1,466,128,1
1584780068995,1137724,1,454,129,1
1584780069496,1138224,1,482,128,1
1584780069996,1138724,1,456,128,1
1584780070495,1139204,1,462,128,1
1584780070995,1139724,1,472,128,1
1584780071494,1140204,1,446,129,1
1584780071494,1140504,1,268,134,0
1584780071996,1140764,1,252,142,0
1584780072495,1141224,1,420,143,0
1584780072995,1141724,1,460,143,0
1584780073496,1142224,1,474,143,1
1584780073995,1142704,1,458,144,1
1584780074500,1143224,1,484,143,1
1584780074995,1143704,1,462,143,1
1584780075499,1144244,1,482,142,1
1584780075995,1144724,1,444,142,1
1584780076499,1145224,1,476,136,1
1584780076499,1145604,1,360,132,1
1584780077496,1146224,1,574,128,0
1584780077996,1146724,1,464,128,0
1584780078495,1147204,1,472,128,0
1584780078995,1147724,1,488,127,1
1584780079496,1148204,1,456,128,1
1584780079999,1148724,1,480,127,1
1584780080495,1149224,1,470,128,1
1584780080995,1149724,1,470,127,1
1584780081495,1150224,1,462,127,1
1584780081996,1150724,1,466,125,1
1584780082496,1151224,1,470,127,1
1584780082996,1151724,1,474,127,1
