localTime,remoteTime,label,ibi,bpm,signalOK
1584780047282,925479,,472,127,1
1584780047780,925979,,460,127,1
1584780048281,926478,,490,126,1
1584780048779,926978,,484,126,1
1584780049280,927478,,482,126,1
1584780049780,927978,,478,126,1
1584780050279,928478,,472,126,1
1584780050780,928978,,488,126,1
1584780051280,929478,,456,126,1
1584780051781,929978,,456,126,1
1584780052281,930478,,454,127,1
1584780052779,930978,,476,126,1
1584780053281,931478,,464,127,1
1584780053781,931978,,476,127,1
1584780054280,932478,,474,127,1
1584780054784,932978,,472,128,1
1584780055290,933478,,454,128,1
1584780055786,933978,,464,129,1
1584780056280,934478,,464,129,1
1584780056907,934978,,472,128,1
1584780057281,935478,,472,128,1
1584780057781,935978,,462,128,1
1584780058280,936478,,470,128,1
1584780058780,936978,,490,127,1
1584780059281,937478,,478,127,1
1584780059779,937978,,494,127,1
1584780060280,938478,,482,126,1
1584780060780,938998,,518,125,1
1584780061279,939478,,462,125,1
1584780061781,939998,,500,124,1
1584780062282,940478,,468,124,1
1584780062780,940978,,488,123,1
1584780063280,941478,,484,123,1
1584780063783,941978,,488,123,1
1584780064280,942478,,486,123,1
1584780064781,942978,1,484,123,1
1584780065280,943478,1,490,123,1
1584780065780,943978,1,478,124,1
1584780066280,944478,1,500,123,1
1584780066781,944978,1,472,124,1
1584780067280,945478,1,494,123,1
1584780067780,945978,1,482,123,1
1584780068281,946478,1,488,123,1
1584780068779,946978,1,490,123,1
1584780069280,947478,1,488,123,1
1584780069779,947978,1,492,123,1
1584780070284,948478,1,480,123,1
1584780070783,948978,1,488,123,1
1584780071281,949478,1,492,123,1
1584780071781,949978,1,486,122,1
1584780072280,950478,1,488,123,1
1584780072780,950978,1,484,123,1
1584780073280,951478,1,494,122,1
1584780073780,951978,1,486,123,1
1584780074280,952478,1,494,122,1
1584780074780,952978,1,476,123,1
1584780075280,953478,1,492,122,1
1584780075780,953978,1,486,123,1
1584780076279,954478,1,488,123,1
1584780076781,954978,1,484,123,1
1584780077280,955478,1,488,123,1
1584780077781,955978,1,492,122,1
1584780078280,956478,1,486,123,1
1584780078780,956978,1,496,122,1
1584780079282,957478,1,480,123,1
1584780079784,957978,1,490,122,1
1584780080280,958478,1,490,122,1
1584780080780,958978,1,482,123,1
1584780081279,959478,1,492,122,1
1584780081780,959978,1,482,123,1
1584780082280,960558,1,574,120,1
1584780082780,960978,1,406,123,1
1584780083281,961498,1,500,122,1
1584780083780,961978,1,468,123,1
1584780084280,962478,1,490,123,1
1584780084785,962978,1,490,123,1
1584780085280,963478,1,482,123,1
1584780085780,963978,1,490,123,1
1584780086280,964478,1,488,123,1
1584780086781,964978,1,490,123,1
1584780087280,965478,1,480,125,1
1584780087782,965978,1,492,123,1
1584780088295,966478,1,484,123,1
1584780088780,966978,1,488,123,1
1584780089280,967478,1,486,123,1
1584780089781,967978,1,484,123,1
1584780090280,968478,1,488,123,1
1584780090780,968978,1,486,123,1
1584780091280,969478,1,492,123,1
1584780091781,969978,1,478,123,1
1584780092280,970478,1,490,123,1
1584780092780,970978,1,488,123,1
1584780093280,971478,1,484,123,1
1584780093781,971978,1,488,123,1
1584780094286,972478,1,486,123,1
1584780094781,972978,1,490,123,1
1584780095281,973478,1,482,123,1
1584780095780,973978,1,498,123,1
1584780096280,974478,1,476,123,1
1584780096780,974978,1,492,123,1
1584780097287,975478,1,482,123,1
1584780097781,975978,1,490,123,1
1584780098280,976478,1,488,123,1
1584780098780,976978,1,490,123,1
1584780099280,977478,1,486,123,1
1584780099780,977978,1,478,123,1
1584780100280,978477,1,498,123,1
1584780100780,978977,1,478,123,1
1584780101281,979477,1,488,123,1
1584780101780,979977,1,480,123,1
1584780102280,980477,1,484,123,1
1584780102780,980977,1,490,123,1
1584780103279,981477,1,486,123,1
1584780103780,981977,1,496,123,1
1584780104280,982477,1,482,123,1
1584780104780,982977,1,484,123,1
1584780105280,983477,1,484,123,1
1584780105780,983977,1,492,123,1
1584780106279,984477,1,488,123,1
1584780106781,984957,1,460,123,1
1584780107281,985497,1,520,122,1
1584780107781,985977,1,484,123,1
1584780108282,986477,1,486,123,1
1584780108780,986977,1,478,123,1
1584780109279,987477,1,496,123,1
1584780109782,987977,1,486,123,1
1584780110281,988477,1,486,123,1
1584780110780,988977,1,486,123,1
1584780111281,989477,1,486,123,1
1584780111796,989977,1,492,122,1
1584780112280,990477,1,480,123,1
1584780112780,990977,1,496,123,1
1584780113280,991477,1,478,123,1
1584780113783,991977,1,494,122,1
1584780114280,992477,1,488,123,1
1584780114780,992977,1,482,123,1
1584780115287,993477,1,488,123,1
1584780115780,993977,1,486,123,1
1584780116280,994477,1,494,123,1
1584780116781,994977,1,488,123,1
1584780117281,995477,1,498,122,1
1584780117785,995977,1,478,123,1
1584780118280,996457,1,476,123,1
1584780118280,996757,1,286,128,0
1584780119780,998037,1,1254,110,0
1584780121280,999477,1,1408,94,0
1584780122780,1001037,1,1520,81,0
1584780123780,1001997,1,914,76,0
1584780124280,1002557,1,548,76,0
1584780124781,1003217,1,642,74,0
1584780125279,1003677,1,456,75,0
1584780125781,1004017,1,324,76,0
1584780125781,1004337,1,310,78,0
1584780126780,1004977,1,638,74,0
1584780127280,1005497,1,496,82,0
1584780127780,1005977,1,470,95,1
1584780128281,1006497,1,510,113,1
1584780128780,1006977,1,456,123,1
1584780128780,1007377,1,402,127,1
1584780129781,1007897,1,502,131,1
1584780130288,1008477,1,566,128,1
1584780130779,1009017,1,532,122,1
1584780131280,1009477,1,448,119,1
1584780131778,1009976,1,482,123,1
1584780132278,1010496,1,502,123,1
1584780132779,1010976,1,488,122,1
1584780132779,1011356,1,352,126,0
1584780133778,1011976,1,610,122,0
1584780134279,1012496,1,500,120,0
1584780134783,1012976,1,466,121,1
1584780135278,1013476,1,494,123,1
1584780135278,1013796,1,312,129,0
1584780135778,1014056,1,252,134,0
1584780136278,1014476,1,404,136,0
1584780136779,1014996,1,506,136,0
1584780136779,1015376,1,372,140,0
1584780137779,1015976,1,582,133,0
1584780137779,1016336,1,350,141,0
1584780138278,1016816,1,472,142,0
1584780138779,1017136,1,312,148,0
1584780139278,1017476,1,328,154,0
1584780139779,1017976,1,486,147,0
1584780140279,1018496,1,492,139,1
1584780140779,1018956,1,452,137,1
1584780141777,1019976,1,990,124,0
1584780142781,1020976,1,974,110,0
1584780143778,1021936,1,920,103,0
1584780144281,1022576,1,628,99,0
1584780144778,1023376,1,786,94,0
