localTime,remoteTime,label,eda,eda_filtered
1584780023151,881453,,4095,4095
1584780023151,881673,,4095,4095
1584780023651,881893,,4095,4095
1584780023651,882113,,4095,4095
1584780023651,882333,,4095,4095
1584780024150,882553,,4095,4095
1584780024150,882773,,4095,4095
1584780024650,882993,,4095,4095
1584780024650,883213,,4095,4095
1584780025148,883433,,4095,4095
1584780025148,883653,,4095,4095
1584780025148,883873,,4095,4095
1584780025649,884093,,4095,4095
1584780025649,884313,,4095,4095
1584780026149,884533,,4095,4095
1584780026149,884753,,4095,4095
1584780026648,884973,,4095,4095
1584780026648,885193,,4095,4095
1584780027151,885413,,4095,4095
1584780027151,885633,,4095,4095
1584780027151,885853,,4095,4095
1584780027649,886073,,4095,4095
1584780027649,886293,,4095,4095
1584780028149,886513,,4095,4095
1584780028149,886733,,4095,4095
1584780028650,886953,,4095,4095
1584780028650,887173,,4095,4095
1584780029149,887393,,4095,4095
1584780029149,887613,,4095,4095
1584780029149,887833,,4095,4095
1584780029649,888053,,4095,4095
1584780029649,888273,,4095,4095
1584780030149,888493,,4095,4095
1584780030149,888713,,4095,4095
1584780030651,888933,,4095,4095
1584780030651,889153,,4095,4095
1584780030651,889373,,4095,4095
1584780031150,889593,,4095,4095
1584780031150,889813,,4095,4095
1584780031650,890033,,4095,4095
1584780031650,890253,,4095,4095
1584780032150,890473,,4095,4095
1584780032150,890693,,4095,4095
1584780032650,890913,,4095,4095
1584780032650,891133,,4095,4095
1584780032650,891353,,4095,4095
1584780033150,891573,,4095,4095
1584780033150,891793,,4095,4095
1584780033650,892013,,4095,4095
1584780033650,892233,,4095,4095
1584780034149,892453,,4095,4095
1584780034149,892673,,4095,4095
1584780034649,892893,,4095,4095
1584780034649,893113,,4095,4095
1584780034649,893333,,4095,4095
1584780035150,893553,,4095,4095
1584780035150,893773,,4095,4095
1584780035650,893993,,4095,4095
1584780035650,894213,,4095,4095
1584780036150,894433,,4095,4095
1584780036150,894653,,4095,4095
1584780036150,894873,,4095,4095
1584780036650,895093,,4095,4095
1584780036650,895313,,4095,4095
1584780037149,895533,,4095,4095
1584780037149,895753,,4095,4095
1584780037650,895973,,4095,4095
1584780037650,896193,,4095,4095
1584780038151,896413,,4095,4095
1584780038151,896633,,4095,4095
1584780038151,896853,,4095,4095
1584780038649,897073,,4095,4095
1584780038649,897293,,4095,4095
1584780039149,897513,,4095,4095
1584780039149,897733,,4095,4095
1584780039649,897953,,4095,4095
1584780039649,898173,,4095,4095
1584780040150,898393,,4095,4095
1584780040150,898613,,4095,4095
1584780040150,898833,,4095,4095
1584780040651,899053,,4095,4095
1584780040651,899273,,4095,4095
1584780041150,899493,,4095,4095
1584780041150,899713,,4095,4095
1584780041651,899933,,4095,4095
1584780041651,900153,,4095,4095
1584780041651,900373,,4095,4095
1584780042149,900593,,4095,4095
1584780042149,900813,,4095,4095
1584780042650,901033,,4095,4095
1584780042650,901253,,4095,4095
1584780043150,901473,,4095,4095
1584780043150,901693,,4095,4095
1584780043649,901913,,4095,4095
1584780043649,902133,,4095,4095
1584780043649,902353,,4095,4095
1584780044152,902573,,4095,4095
1584780044152,902793,,4095,4095
1584780044649,903013,,4095,4095
1584780044649,903233,,4095,4095
1584780045151,903453,,4095,4095
1584780045151,903673,,4095,4095
1584780045649,903893,,4095,4095
1584780045649,904113,,4095,4095
1584780045649,904333,,4095,4095
1584780046150,904553,,4095,4095
1584780046150,904773,,4095,4095
1584780046649,904993,,4095,4095
1584780046649,905213,,4095,4095
1584780047152,905433,,4095,4095
1584780047152,905653,,4095,4095
1584780047152,905873,,4095,4095
1584780047650,906093,,4095,4095
1584780047650,906313,,4095,4095
1584780048152,906533,,4095,4095
1584780048152,906753,,4095,4095
1584780048649,906973,,4095,4095
1584780048649,907193,,4095,4095
1584780049150,907413,,4095,4095
1584780049150,907633,,4095,4095
1584780049150,907853,,4095,4095
1584780049649,908073,,4095,4095
1584780049649,908293,,4095,4095
1584780050150,908513,,4095,4095
1584780050150,908733,,4095,4095
1584780050650,908953,,4095,4095
1584780050650,909173,,4095,4095
1584780051150,909393,,4095,4095
1584780051150,909613,,4095,4095
1584780051150,909833,,4095,4095
1584780051650,910053,,4095,4095
1584780051650,910273,,4095,4095
1584780052151,910493,,4095,4095
1584780052151,910713,,4095,4095
1584780052649,910933,,4095,4095
1584780052649,911153,,4095,4095
1584780052649,911373,,4095,4095
1584780053149,911593,,4095,4095
1584780053149,911813,,4095,4095
1584780053649,912033,,4095,4095
1584780053649,912253,,4095,4095
1584780054149,912473,,4095,4095
1584780054149,912693,,4095,4095
1584780054663,912913,,4095,4095
1584780054663,913133,,4095,4095
1584780054663,913353,,4095,4095
1584780055149,913573,,4095,4095
1584780055149,913793,,4095,4095
1584780055652,914013,,4095,4095
1584780055652,914233,,4095,4095
1584780056149,914453,,4095,4095
1584780056149,914673,,4095,4095
1584780056881,914893,,4095,4095
1584780056881,915113,,4095,4095
1584780056881,915333,,4095,4095
1584780057150,915553,,4095,4095
1584780057150,915773,,4095,4095
1584780057650,915993,,4095,4095
1584780057650,916213,,4095,4095
1584780058152,916433,,4095,4095
1584780058152,916653,,4095,4095
1584780058152,916873,,4095,4095
1584780058649,917093,,4095,4095
1584780058649,917313,,4095,4095
1584780059149,917533,,4095,4095
1584780059149,917753,,4095,4095
1584780059650,917973,,4095,4095
1584780059650,918193,,4095,4095
1584780060150,918413,,4095,4095
1584780060150,918633,,4095,4095
1584780060150,918853,,4095,4095
1584780060650,919073,,4095,4095
1584780060650,919293,,4095,4095
1584780061150,919513,,4095,4095
1584780061150,919733,,4095,4095
1584780061650,919953,,4095,4095
1584780061650,920173,,4095,4095
1584780062150,920393,,4095,4095
1584780062150,920613,,4095,4095
1584780062150,920833,,4095,4095
1584780062649,921053,,4095,4095
1584780062649,921273,,4095,4095
1584780063150,921493,,4095,4095
1584780063150,921713,,4095,4095
1584780063649,921933,,4095,4095
1584780063649,922153,,4095,4095
1584780063649,922373,,4095,4095
1584780064151,922593,,4095,4095
1584780064151,922813,,4095,4095
1584780064650,923033,,4095,4095
1584780064650,923253,,4095,4095
1584780065151,923473,,4095,4095
1584780065151,923693,,4095,4095
1584780065651,923912,,4095,4095
1584780065651,924132,,4095,4095
1584780065651,924352,,4095,4095
1584780066151,924572,,4095,4095
1584780066151,924792,,4095,4095
1584780066649,925012,,4095,4095
1584780066649,925232,,4095,4095
1584780067149,925452,,4095,4095
1584780067149,925672,,4095,4095
1584780067650,925892,,4095,4095
1584780067650,926112,,4095,4095
1584780067650,926332,,4095,4095
1584780068149,926552,,4095,4095
1584780068149,926772,1,4095,4095
1584780068651,926992,1,4095,4095
1584780068651,927212,1,4095,4095
1584780069150,927432,1,4095,4095
1584780069150,927652,1,4095,4095
1584780069150,927872,1,4095,4095
1584780069651,928092,1,4095,4095
1584780069651,928312,1,4095,4095
1584780070152,928532,1,4095,4095
1584780070152,928752,1,4095,4095
1584780070651,928972,1,4095,4095
1584780070651,929192,1,4095,4095
1584780071150,929412,1,4095,4095
1584780071150,929632,1,4095,4095
1584780071150,929852,1,4095,4095
1584780071650,930072,1,4095,4095
1584780071650,930292,1,4095,4095
1584780072151,930512,1,4095,4095
1584780072151,930732,1,4095,4095
1584780072650,930952,1,4095,4095
1584780072650,931172,1,4095,4095
1584780073149,931392,1,4095,4095
1584780073149,931612,1,4095,4095
1584780073149,931832,1,4095,4095
1584780073650,932052,1,4095,4095
1584780073650,932272,1,4095,4095
1584780074149,932492,1,4095,4095
1584780074149,932712,1,4095,4095
1584780074649,932932,1,4095,4095
1584780074649,933152,1,4095,4095
1584780074649,933372,1,4095,4095
1584780075150,933592,1,4095,4095
1584780075150,933812,1,4095,4095
1584780075649,934032,1,4095,4095
1584780075649,934252,1,4095,4095
1584780076151,934472,1,4095,4095
1584780076151,934692,1,4095,4095
1584780076650,934912,1,4095,4095
1584780076650,935132,1,4095,4095
1584780076650,935352,1,4095,4095
1584780077150,935572,1,4095,4095
1584780077150,935792,1,4095,4095
1584780077649,936012,1,4095,4095
1584780077649,936232,1,4095,4095
1584780078151,936452,1,4095,4095
1584780078151,936672,1,4095,4095
1584780078650,936892,1,4095,4095
1584780078650,937112,1,4095,4095
1584780078650,937332,1,4095,4095
1584780079150,937552,1,4095,4095
1584780079150,937772,1,4095,4095
1584780079649,937992,1,4095,4095
1584780079649,938212,1,4095,4095
1584780080150,938432,1,4095,4095
1584780080150,938652,1,4095,4095
1584780080150,938872,1,4095,4095
1584780080649,939092,1,4095,4095
1584780080649,939312,1,4095,4095
1584780081150,939532,1,4095,4095
1584780081150,939752,1,4095,4095
1584780081650,939972,1,4095,4095
1584780081650,940192,1,4095,4095
1584780082149,940412,1,4095,4095
1584780082149,940632,1,4095,4095
1584780082149,940852,1,4095,4095
1584780082649,941072,1,4095,4095
1584780082649,941292,1,4095,4095
1584780083149,941512,1,4095,4095
1584780083149,941732,1,4095,4095
1584780083649,941952,1,4095,4095
1584780083649,942172,1,4095,4095
1584780084149,942392,1,4095,4095
1584780084149,942612,1,4095,4095
1584780084149,942832,1,4095,4095
1584780084650,943052,1,4095,4095
1584780084650,943272,1,4095,4095
1584780085150,943492,1,4095,4095
1584780085150,943712,1,4095,4095
1584780085650,943932,1,4095,4095
1584780085650,944152,1,4095,4095
1584780085650,944372,1,4095,4095
1584780086150,944592,1,4095,4095
1584780086150,944812,1,4095,4095
1584780086649,945032,1,4095,4095
1584780086649,945252,1,4095,4095
1584780087152,945472,1,4095,4095
1584780087152,945692,1,4095,4095
1584780087651,945912,1,4095,4095
1584780087651,946132,1,4095,4095
1584780087651,946352,1,4095,4095
1584780088156,946572,1,4095,4095
1584780088156,946792,1,4095,4095
1584780088650,947012,1,4095,4095
1584780088650,947232,1,4095,4095
1584780089159,947452,1,4095,4095
1584780089159,947672,1,4095,4095
1584780089651,947892,1,4095,4095
1584780089651,948112,1,4095,4095
1584780089651,948332,1,4095,4095
1584780090149,948552,1,4095,4095
1584780090149,948772,1,4095,4095
1584780090649,948992,1,4095,4095
1584780090649,949212,1,4095,4095
1584780091147,949431,1,4095,4095
1584780091147,949651,1,4095,4095
1584780091147,949871,1,4095,4095
1584780091650,950091,1,4095,4095
1584780091650,950311,1,4095,4095
1584780092150,950531,1,4095,4095
1584780092150,950751,1,4095,4095
1584780092647,950971,1,4095,4095
1584780092647,951191,1,4095,4095
1584780093150,951411,1,4095,4095
1584780093150,951631,1,4095,4095
1584780093150,951851,1,4095,4095
1584780093650,952071,1,4095,4095
1584780093650,952291,1,4095,4095
1584780094149,952511,1,4095,4095
1584780094149,952731,1,4095,4095
1584780094651,952951,1,4095,4095
1584780094651,953171,1,4095,4095
1584780095147,953391,1,4095,4095
1584780095147,953611,1,4095,4095
1584780095147,953831,1,4095,4095
1584780095647,954051,1,4095,4095
1584780095647,954271,1,4095,4095
1584780096149,954491,1,4095,4095
1584780096149,954711,1,4095,4095
1584780096649,954931,1,4095,4095
1584780096649,955151,1,4095,4095
1584780096649,955371,1,4095,4095
1584780097149,955591,1,4095,4095
1584780097149,955811,1,4095,4095
1584780097650,956031,1,4095,4095
1584780097650,956251,1,4095,4095
1584780098149,956471,1,4095,4095
1584780098149,956691,1,4095,4095
1584780098648,956911,1,4095,4095
1584780098648,957131,1,4095,4095
1584780098648,957351,1,4095,4095
1584780099149,957571,1,4095,4095
1584780099149,957791,1,4095,4095
1584780099649,958011,1,4095,4095
1584780099649,958231,1,4095,4095
1584780100150,958451,1,4095,4095
1584780100150,958671,1,4095,4095
1584780100650,958891,1,4095,4095
1584780100650,959111,1,4095,4095
1584780100650,959331,1,4095,4095
1584780101150,959551,1,4095,4095
1584780101150,959771,1,4095,4095
1584780101650,959991,1,4095,4095
1584780101650,960211,1,4095,4095
1584780102150,960431,1,4095,4095
1584780102150,960651,1,4095,4095
1584780102150,960871,1,4095,4095
1584780102651,961091,1,4095,4095
1584780102651,961311,1,4095,4095
1584780103149,961531,1,4095,4095
1584780103149,961751,1,4095,4095
1584780103661,961971,1,4095,4095
1584780103661,962191,1,4095,4095
1584780104150,962411,1,4095,4095
1584780104150,962631,1,4095,4095
1584780104150,962851,1,4095,4095
1584780104651,963071,1,4095,4095
1584780104651,963291,1,4095,4095
1584780105147,963511,1,4095,4095
1584780105147,963731,1,4095,4095
1584780105648,963951,1,4095,4095
1584780105648,964171,1,4095,4095
1584780106148,964391,1,4095,4095
1584780106148,964611,1,4095,4095
1584780106148,964831,1,3907,4043.31
1584780106648,965051,1,3937,3991.86
1584780106648,965271,1,3967,3978.41
1584780107150,965491,1,3962,3972.04
1584780107150,965711,1,3952,3964.88
1584780107651,965931,1,3939,3955.33
1584780107651,966151,1,3956,3954.02
1584780107651,966371,1,3938,3949.2
1584780108151,966591,1,3939,3948.5
1584780108151,966811,1,3939,3943.36
1584780108650,967031,1,3959,3947.18
1584780108650,967251,1,3934,3944.36
1584780109149,967471,1,3934,3937.96
1584780109149,967691,1,3933,3934.07
1584780109650,967911,1,3919,3932.75
1584780109650,968131,1,3920,3928.3
1584780109650,968351,1,3918,3923.47
1584780110147,968571,1,3919,3921.58
1584780110147,968791,1,3919,3919.92
1584780110650,969011,1,3914,3916.28
1584780110650,969231,1,3909,3913.22
1584780111150,969451,1,3915,3913.45
1584780111150,969671,1,3904,3909.89
1584780111649,969891,1,3894,3906.34
1584780111649,970111,1,3909,3907.73
1584780111649,970331,1,3901,3904.92
1584780112151,970551,1,3899,3901.91
1584780112151,970771,1,3904,3900.36
1584780112647,970990,1,3899,3898.02
1584780112647,971210,1,3891,3895.65
1584780113150,971430,1,3895,3892.91
1584780113150,971650,1,3888,3892.41
1584780113150,971870,1,3888,3890.83
1584780113650,972090,1,3887,3889
1584780113650,972310,1,3881,3887.89
1584780114148,972530,1,3886,3886.76
1584780114148,972750,1,3878,3883.98
1584780114647,972970,1,3890,3884.17
1584780114647,973190,1,3886,3883.39
1584780115149,973410,1,3824,3865.07
1584780115149,973630,1,3874,3858.22
