localTime,remoteTime,label,ibi,bpm,signalOK
1584780050834,1022973,,482,123,1
1584780051339,1023473,,498,122,1
1584780051834,1023973,,480,123,1
1584780052334,1024453,,464,123,1
1584780052834,1024973,,524,122,1
1584780053335,1025493,,492,122,1
1584780053834,1025973,,472,123,1
1584780054335,1026473,,486,123,1
1584780054835,1026973,,492,122,1
1584780055335,1027473,,484,123,1
1584780055844,1027973,,490,122,1
1584780056349,1028473,,484,123,1
1584780056913,1028973,,492,122,1
1584780057335,1029473,,488,122,1
1584780057835,1029973,,488,123,1
1584780058334,1030473,,490,123,1
1584780058835,1030973,,486,122,1
1584780059334,1031473,,492,122,1
1584780059834,1031973,,484,123,1
1584780060336,1032473,,490,122,1
1584780060834,1032973,,490,122,1
1584780061335,1033473,,490,122,1
1584780061834,1033973,,486,122,1
1584780062334,1034473,,490,122,1
1584780062834,1034973,,490,122,1
1584780063333,1035473,,490,122,1
1584780063835,1035973,,498,122,1
1584780064334,1036473,,476,122,1
1584780064834,1036973,,498,122,1
1584780065335,1037473,,486,122,1
1584780065835,1037973,1,482,122,1
1584780066335,1038473,1,484,122,1
1584780066834,1038973,1,492,122,1
1584780067335,1039473,1,492,122,1
1584780067835,1039973,1,486,122,1
1584780068334,1040473,1,498,122,1
1584780068837,1040973,1,478,123,1
1584780069334,1041473,1,488,122,1
1584780069834,1041973,1,490,123,1
1584780070334,1042473,1,482,123,1
1584780070835,1042993,1,512,122,1
1584780071334,1043473,1,472,122,1
1584780071835,1043973,1,492,122,1
1584780072334,1044473,1,474,123,1
1584780072834,1044973,1,502,122,1
1584780073334,1045473,1,472,123,1
1584780073835,1045973,1,492,123,1
1584780074334,1046473,1,498,122,1
1584780074834,1046973,1,482,123,1
1584780075334,1047473,1,482,123,1
1584780075334,1047753,1,290,129,0
1584780075834,1048013,1,252,135,0
1584780076334,1048473,1,442,136,0
1584780076835,1048973,1,480,136,0
1584780077336,1049473,1,486,137,1
1584780077835,1049973,1,490,136,1
1584780078334,1050473,1,490,136,1
1584780078835,1050973,1,492,136,1
1584780079335,1051473,1,488,136,1
1584780079834,1051973,1,488,136,1
1584780080334,1052473,1,488,130,1
1584780080835,1052973,1,498,123,1
1584780081334,1053473,1,478,123,1
1584780081835,1053973,1,492,122,1
1584780082335,1054473,1,494,122,1
1584780082835,1054973,1,484,122,1
1584780083335,1055473,1,486,122,1
1584780083835,1055973,1,486,122,1
1584780084334,1056473,1,496,122,1
1584780084835,1056973,1,484,122,1
1584780085335,1057473,1,496,122,1
1584780085835,1057973,1,480,123,1
1584780086334,1058473,1,492,122,1
1584780086834,1058973,1,490,122,1
1584780087335,1059473,1,482,123,1
1584780087835,1059973,1,488,122,1
1584780088335,1060473,1,492,122,1
1584780088835,1060973,1,492,122,1
1584780089335,1061473,1,486,122,1
1584780089834,1061973,1,500,122,1
1584780090335,1062473,1,476,123,1
1584780090835,1062973,1,492,122,1
1584780091336,1063473,1,488,122,1
1584780091834,1063973,1,486,122,1
