localTime,remoteTime,label,eda,eda_filtered
1584780022875,445329,,4095,4095
1584780022875,445549,,4095,4095
1584780023375,445769,,4095,4095
1584780023375,445989,,4095,4095
1584780023876,446209,,4095,4095
1584780023876,446429,,4095,4095
1584780024375,446649,,4095,4095
1584780024375,446869,,4095,4095
1584780024375,447089,,4095,4095
1584780024874,447309,,4095,4095
1584780024874,447529,,4095,4095
1584780025389,447749,,4095,4095
1584780025389,447969,,4095,4095
1584780025876,448189,,4095,4095
1584780025876,448409,,4095,4095
1584780025876,448629,,4095,4095
1584780026377,448849,,4095,4095
1584780026377,449069,,4095,4095
1584780026875,449289,,4095,4095
1584780026875,449509,,4095,4095
1584780027376,449729,,4095,4095
1584780027376,449949,,4095,4095
1584780027877,450169,,4095,4095
1584780027877,450389,,4095,4095
1584780027877,450609,,4095,4095
1584780028376,450829,,4095,4095
1584780028376,451049,,4095,4095
1584780028875,451269,,4095,4095
1584780028875,451489,,4095,4095
1584780029384,451709,,4095,4095
1584780029384,451929,,4095,4095
1584780029884,452149,,4095,4095
1584780029884,452369,,4095,4095
1584780029884,452589,,4095,4095
1584780030374,452809,,4095,4095
1584780030374,453029,,4095,4095
1584780030875,453249,,4095,4095
1584780030875,453469,,4095,4095
1584780031375,453689,,4095,4095
1584780031375,453909,,4095,4095
1584780031375,454129,,4095,4095
1584780031876,454349,,4095,4095
1584780031876,454569,,4095,4095
1584780032375,454789,,4095,4095
1584780032375,455009,,4095,4095
1584780032875,455229,,4095,4095
1584780032875,455449,,4095,4095
1584780033382,455669,,4095,4095
1584780033382,455889,,4095,4095
1584780033382,456109,,4095,4095
1584780033875,456329,,4095,4095
1584780033875,456549,,4095,4095
1584780034375,456769,,4095,4095
1584780034375,456989,,4095,4095
1584780034877,457209,,4095,4095
1584780034877,457429,,4095,4095
1584780035375,457649,,4095,4095
1584780035375,457869,,4095,4095
1584780035375,458089,,4095,4095
1584780035875,458309,,4095,4095
1584780035875,458529,,4095,4095
1584780036376,458749,,4095,4095
1584780036376,458969,,4095,4095
1584780036878,459189,,4095,4095
1584780036878,459409,,4095,4095
1584780036878,459629,,4095,4095
1584780037375,459849,,4095,4095
1584780037375,460069,,4095,4095
1584780037875,460289,,4095,4095
1584780037875,460509,,4095,4095
1584780038375,460729,,4095,4095
1584780038375,460949,,4095,4095
1584780038875,461169,,4095,4095
1584780038875,461389,,4095,4095
1584780038875,461609,,4095,4095
1584780039375,461829,,4095,4095
1584780039375,462049,,4095,4095
1584780039875,462269,,4095,4095
1584780039875,462489,,4095,4095
1584780040375,462709,,4095,4095
1584780040375,462929,,4095,4095
1584780040877,463149,,4095,4095
1584780040877,463369,,4095,4095
1584780040877,463589,,4095,4095
1584780041375,463809,,4095,4095
1584780041375,464029,,4095,4095
1584780041878,464249,,4095,4095
1584780041878,464469,,4095,4095
1584780042375,464689,,4095,4095
1584780042375,464909,,4095,4095
1584780042375,465129,,4095,4095
1584780042875,465349,,4095,4095
1584780042875,465569,,4095,4095
1584780043376,465789,,4095,4095
1584780043376,466009,,4095,4095
1584780043876,466229,,4095,4095
1584780043876,466449,,4095,4095
1584780044375,466669,,4095,4095
1584780044375,466889,,4095,4095
1584780044375,467109,,4095,4095
1584780044875,467329,,4095,4095
1584780044875,467549,,4095,4095
1584780045375,467769,,4095,4095
1584780045375,467989,,4095,4095
1584780045875,468209,,4095,4095
1584780045875,468429,,4095,4095
1584780046375,468649,,4095,4095
1584780046375,468869,,4095,4095
1584780046375,469089,,4095,4095
1584780046878,469309,,4095,4095
1584780046878,469529,,4095,4095
1584780047376,469749,,4095,4095
1584780047376,469969,,4095,4095
1584780047875,470189,,4095,4095
1584780047875,470409,,4095,4095
1584780047875,470629,,4095,4095
1584780048375,470849,,4095,4095
1584780048375,471069,,4095,4095
1584780048876,471289,,4095,4095
1584780048876,471509,,4095,4095
1584780049375,471729,,4095,4095
1584780049375,471949,,4095,4095
1584780049876,472169,,4095,4095
1584780049876,472389,,4095,4095
1584780049876,472609,,4095,4095
1584780050376,472829,,4095,4095
1584780050376,473049,,4095,4095
1584780050876,473269,,4095,4095
1584780050876,473489,,4095,4095
1584780051375,473709,,4095,4095
1584780051375,473929,,4095,4095
1584780051876,474149,,4095,4095
1584780051876,474369,,4095,4095
1584780051876,474589,,4095,4095
1584780052375,474809,,4095,4095
1584780052375,475029,,4095,4095
1584780052876,475249,,4095,4095
1584780052876,475469,,4095,4095
1584780053376,475689,,4095,4095
1584780053376,475909,,4095,4095
1584780053376,476129,,4095,4095
1584780053875,476349,,4095,4095
1584780053875,476569,,4095,4095
1584780054376,476789,,4095,4095
1584780054376,477009,,4095,4095
1584780054876,477229,,4095,4095
1584780054876,477449,,4095,4095
1584780055375,477669,,4095,4095
1584780055375,477889,,4095,4095
1584780055375,478109,,4095,4095
1584780055890,478329,,4095,4095
1584780055890,478549,,4095,4095
1584780056837,478769,,4095,4095
1584780056837,478989,,4095,4095
1584780056918,479209,,4095,4095
1584780056918,479429,,4095,4095
1584780057375,479649,,4095,4095
1584780057375,479869,,4095,4095
1584780057375,480089,,4095,4095
1584780057875,480309,,4095,4095
1584780057875,480529,,4095,4095
1584780058377,480749,,4095,4095
1584780058377,480969,,4095,4095
1584780058876,481189,,4095,4095
1584780058876,481409,,4095,4095
1584780058876,481629,,4095,4095
1584780059376,481849,,4095,4095
1584780059376,482069,,4095,4095
1584780059875,482289,,4095,4095
1584780059875,482509,,4095,4095
1584780060375,482729,,4095,4095
1584780060375,482949,,4095,4095
1584780060875,483169,,4095,4095
1584780060875,483389,,4095,4095
1584780060875,483609,,4095,4095
1584780061376,483829,,4095,4095
1584780061376,484049,,4095,4095
1584780061875,484269,,4095,4095
1584780061875,484489,,4095,4095
1584780062375,484709,,4095,4095
1584780062375,484929,,4095,4095
1584780062875,485149,,4095,4095
1584780062875,485369,,4095,4095
1584780062875,485589,,4095,4095
1584780063375,485809,,4095,4095
1584780063375,486029,,4095,4095
1584780063875,486249,,4095,4095
1584780063875,486469,,4095,4095
1584780064375,486689,,4095,4095
1584780064375,486909,,4095,4095
1584780064375,487129,,4095,4095
1584780064875,487349,,4095,4095
1584780064875,487569,,4095,4095
1584780065375,487789,,4095,4095
1584780065375,488009,,4095,4095
1584780065875,488229,,4095,4095
1584780065875,488449,,4095,4095
1584780066378,488669,,4095,4095
1584780066378,488889,,4095,4095
1584780066378,489109,,4095,4095
1584780066875,489329,,4095,4095
1584780066875,489549,,4095,4095
1584780067375,489769,,4095,4095
1584780067375,489989,,4095,4095
1584780067875,490209,,4095,4095
1584780067875,490429,,4095,4095
1584780068376,490649,1,4095,4095
1584780068376,490869,1,4095,4095
1584780068376,491089,1,4095,4095
1584780068875,491309,1,4095,4095
1584780068875,491529,1,4095,4095
1584780069375,491749,1,4095,4095
1584780069375,491969,1,4095,4095
1584780069875,492189,1,4095,4095
1584780069875,492409,1,4095,4095
1584780069875,492629,1,4095,4095
1584780070375,492849,1,4095,4095
1584780070375,493069,1,4095,4095
1584780070875,493289,1,4095,4095
1584780070875,493509,1,4095,4095
1584780071376,493729,1,4095,4095
