localTime,remoteTime,label,eda,eda_filtered
1584780023666,872325,,3869,3863.01
1584780023666,872545,,3866,3864.86
1584780024166,872765,,3870,3865.75
1584780024166,872985,,3870,3867.32
1584780024667,873205,,3871,3867.77
1584780024667,873425,,3871,3869.55
1584780025165,873645,,3861,3869.65
1584780025165,873865,,3858,3867.91
1584780025165,874085,,3857,3865.34
1584780025666,874305,,3860,3862.67
1584780025666,874525,,3858,3861.08
1584780026177,874745,,3857,3859.43
1584780026177,874965,,3858,3859.42
1584780026666,875185,,3856,3859.07
1584780026666,875405,,3861,3860.57
1584780026666,875625,,3867,3860.07
1584780027165,875845,,3865,3861.56
1584780027165,876065,,3869,3863.79
1584780027666,876285,,3862,3864.71
1584780027666,876505,,3869,3866.47
1584780028166,876725,,3870,3867.68
1584780028166,876945,,3870,3868.2
1584780028666,877165,,3863,3867.72
1584780028666,877385,,3871,3868.49
1584780028666,877605,,3869,3868.58
1584780029165,877825,,3864,3867.68
1584780029165,878045,,3861,3865.83
1584780029667,878265,,3867,3864.23
1584780029667,878485,,3859,3862.56
1584780030166,878705,,3862,3861.4
1584780030166,878925,,3862,3861.37
1584780030665,879145,,3856,3860.72
1584780030665,879365,,3859,3860.49
1584780030665,879585,,3861,3860.09
1584780031166,879805,,3855,3858.97
1584780031166,880025,,3861,3858.46
1584780031666,880245,,3861,3857.89
1584780031666,880465,,3856,3857.29
1584780032166,880685,,3856,3855.56
1584780032166,880905,,3858,3855.71
1584780032166,881125,,3853,3855.5
1584780032666,881345,,3856,3854.99
1584780032666,881565,,3856,3854.71
1584780033166,881785,,3858,3854.46
1584780033166,882005,,3858,3855.52
1584780033666,882225,,3857,3855.57
1584780033666,882445,,3856,3856.01
1584780034165,882665,,3851,3856.22
1584780034165,882885,,3856,3856.82
1584780034165,883105,,3859,3857.3
1584780034666,883325,,3857,3856.2
1584780034666,883545,,3853,3855.32
1584780035165,883765,,3853,3853.7
1584780035165,883985,,3845,3851
1584780035665,884205,,3845,3847.71
1584780035665,884425,,3845,3845.88
1584780036166,884645,,3826,3842.68
1584780036166,884865,,3824,3836.7
1584780036166,885085,,3818,3829.22
1584780036666,885305,,3806,3820.33
