localTime,remoteTime,label,eda,eda_filtered
1584780023390,1033019,,4095,4095
1584780023390,1033239,,4095,4095
1584780023889,1033459,,4095,4095
1584780023889,1033679,,4095,4095
1584780024390,1033899,,4095,4095
1584780024390,1034119,,4095,4095
1584780024390,1034339,,4095,4095
1584780024890,1034559,,4095,4095
1584780024890,1034779,,4095,4095
1584780025399,1034999,,4095,4095
1584780025399,1035219,,4095,4095
1584780025890,1035439,,4095,4095
1584780025890,1035659,,4095,4095
1584780025890,1035879,,4095,4095
1584780026390,1036099,,4095,4095
1584780026390,1036319,,4095,4095
1584780026890,1036539,,4095,4095
1584780026890,1036759,,4095,4095
1584780027391,1036979,,4095,4095
1584780027391,1037199,,4095,4095
1584780027890,1037419,,4095,4095
1584780027890,1037639,,4095,4095
1584780027890,1037859,,4095,4095
1584780028391,1038079,,4095,4095
1584780028391,1038299,,4095,4095
1584780028890,1038519,,4095,4095
1584780028890,1038739,,4095,4095
1584780029390,1038959,,4095,4095
1584780029390,1039179,,4095,4095
1584780029891,1039399,,4095,4095
1584780029891,1039619,,4095,4095
1584780029891,1039839,,4095,4095
1584780030391,1040059,,4095,4095
1584780030391,1040279,,4095,4095
1584780030890,1040499,,4095,4095
1584780030890,1040719,,4095,4095
1584780031390,1040939,,4095,4095
1584780031390,1041159,,4095,4095
1584780031390,1041379,,4095,4095
1584780031892,1041599,,4095,4095
1584780031892,1041819,,4095,4095
1584780032390,1042039,,4095,4095
1584780032390,1042259,,4095,4095
1584780032889,1042479,,4095,4095
1584780032889,1042699,,4095,4095
1584780033390,1042919,,4095,4095
1584780033390,1043139,,4095,4095
1584780033390,1043359,,4095,4095
1584780033890,1043579,,4095,4095
1584780033890,1043799,,4095,4095
1584780034391,1044019,,4095,4095
1584780034391,1044239,,4095,4095
1584780034891,1044459,,4095,4095
1584780034891,1044679,,4095,4095
1584780035392,1044899,,4095,4095
1584780035392,1045119,,4095,4095
1584780035392,1045339,,4095,4095
1584780035890,1045559,,4095,4095
1584780035890,1045779,,4095,4095
1584780036389,1045999,,4095,4095
1584780036389,1046219,,4095,4095
1584780036891,1046439,,4095,4095
1584780036891,1046659,,4095,4095
1584780036891,1046879,,4095,4095
1584780037390,1047099,,4095,4095
1584780037390,1047319,,4095,4095
1584780037890,1047539,,4095,4095
1584780037890,1047759,,4095,4095
