localTime,remoteTime,label,ibi,bpm,signalOK
1584780051391,1060979,,452,132,1
1584780051891,1061479,,450,132,1
1584780052391,1061979,,454,132,1
1584780052891,1062479,,452,132,1
1584780053390,1062979,,466,131,1
1584780053890,1063479,,446,132,1
1584780054390,1063979,,458,131,1
1584780054908,1064479,,456,132,1
1584780055407,1064979,,450,132,1
1584780055896,1065479,,454,132,1
1584780056838,1065979,,456,132,1
1584780056920,1066479,,462,131,1
1584780057390,1066979,,450,131,1
1584780057891,1067479,,464,131,1
1584780058392,1067979,,448,132,1
1584780058892,1068479,,458,131,1
1584780059390,1068979,,452,131,1
1584780059890,1069479,,454,132,1
1584780060390,1069979,,452,131,1
1584780060390,1070279,,272,137,0
1584780061389,1070999,,652,131,0
1584780061890,1071479,,442,132,0
1584780062390,1071999,,470,131,1
1584780062890,1072479,,438,132,1
1584780063389,1072979,,460,131,1
1584780063890,1073479,,450,132,1
1584780064391,1073979,,452,132,1
1584780064890,1074479,,450,132,1
1584780065390,1074979,1,454,132,1
1584780065891,1075479,1,464,126,1
1584780066391,1075979,1,448,132,1
1584780066891,1076479,1,460,132,1
1584780067390,1076979,1,456,132,1
1584780067890,1077479,1,456,131,1
1584780068391,1077979,1,452,132,1
1584780068891,1078479,1,448,132,1
1584780069390,1078979,1,454,132,1
1584780069891,1079479,1,454,132,1
1584780070391,1079979,1,466,131,1
1584780070891,1080459,1,432,132,1
1584780071390,1081019,1,504,131,1
1584780071890,1081479,1,438,131,1
1584780072390,1081979,1,446,131,1
1584780072891,1082479,1,450,132,1
1584780073391,1082979,1,452,132,1
1584780073891,1083479,1,456,131,1
1584780074390,1083979,1,454,131,1
1584780074891,1084479,1,462,131,1
1584780075390,1084979,1,450,132,1
1584780075890,1085479,1,458,131,1
1584780076391,1085979,1,450,133,1
1584780076891,1086479,1,458,132,1
1584780077390,1086979,1,452,132,1
1584780077891,1087479,1,452,132,1
1584780078390,1087979,1,458,131,1
1584780078891,1088479,1,456,131,1
1584780079390,1088999,1,464,131,1
1584780079890,1089479,1,440,132,1
1584780080391,1089979,1,460,132,1
1584780080890,1090479,1,456,132,1
1584780081390,1090979,1,448,132,1
1584780081890,1091479,1,456,132,1
1584780082390,1091979,1,446,132,1
