localTime,remoteTime,label,ibi,bpm,signalOK
1584780051611,1148729,,494,122,1
1584780052112,1149228,,480,122,1
1584780052612,1149728,,488,122,1
1584780053112,1150228,,482,122,1
1584780053611,1150728,,492,122,1
1584780054111,1151228,,482,123,1
1584780054611,1151728,,498,122,1
1584780055126,1152228,,476,123,1
1584780055612,1152728,,496,123,1
1584780056112,1153228,,484,123,1
1584780056877,1153728,,484,123,1
1584780057111,1154228,,488,123,1
1584780057611,1154728,,486,123,1
1584780058112,1155228,,496,122,1
1584780058611,1155728,,478,123,1
1584780059112,1156228,,498,122,1
1584780059611,1156728,,476,123,1
1584780060111,1157228,,490,123,1
1584780060611,1157748,,498,123,1
1584780061111,1158228,,476,123,1
1584780061611,1158728,,488,123,1
1584780062111,1159228,,478,123,1
1584780062611,1159728,,494,123,1
1584780063111,1160228,,476,123,1
1584780063614,1160728,,492,123,1
1584780064111,1161228,,488,123,1
1584780064612,1161728,,486,123,1
1584780065113,1162228,,482,123,1
1584780065611,1162728,1,486,123,1
1584780066111,1163228,1,492,123,1
1584780066612,1163728,1,484,123,1
1584780067111,1164228,1,494,123,1
1584780067611,1164728,1,476,123,1
1584780068112,1165228,1,490,123,1
1584780068612,1165728,1,488,123,1
1584780069111,1166228,1,480,123,1
1584780069611,1166728,1,484,123,1
1584780070111,1167228,1,486,123,1
1584780070611,1167728,1,490,123,1
1584780071111,1168228,1,478,123,1
1584780071611,1168728,1,498,123,1
1584780072112,1169228,1,472,123,1
1584780072612,1169728,1,494,123,1
1584780073111,1170228,1,484,123,1
1584780073611,1170728,1,480,123,1
1584780074112,1171248,1,506,123,1
1584780074612,1171728,1,472,123,1
1584780075110,1172228,1,488,123,1
1584780075612,1172728,1,480,123,1
1584780076111,1173228,1,496,123,1
1584780076611,1173728,1,476,123,1
1584780077111,1174228,1,488,123,1
1584780077611,1174728,1,484,123,1
1584780078111,1175228,1,484,123,1
1584780078611,1175728,1,488,123,1
1584780079111,1176228,1,484,123,1
1584780079611,1176728,1,492,123,1
1584780080112,1177228,1,478,123,1
1584780080615,1177748,1,498,123,1
1584780081112,1178228,1,476,123,1
1584780081612,1178728,1,490,123,1
1584780082111,1179228,1,486,123,1
1584780082611,1179728,1,486,123,1
1584780083111,1180228,1,486,123,1
1584780083611,1180728,1,486,123,1
1584780084112,1181228,1,494,123,1
1584780084612,1181728,1,478,123,1
1584780085112,1182228,1,490,123,1
1584780085612,1182728,1,486,123,1
1584780086111,1183228,1,482,123,1
1584780086611,1183728,1,484,123,1
1584780087112,1184228,1,486,123,1
1584780087611,1184728,1,488,123,1
1584780088111,1185228,1,484,123,1
1584780088611,1185728,1,498,123,1
1584780089112,1186228,1,476,123,1
1584780089611,1186728,1,490,123,1
1584780090111,1187228,1,482,123,1
1584780090611,1187728,1,488,123,1
1584780091111,1188228,1,484,123,1
1584780091611,1188728,1,490,123,1
1584780092111,1189228,1,486,123,1
1584780092612,1189728,1,484,123,1
1584780093112,1190248,1,494,123,1
1584780093611,1190728,1,476,123,1
1584780094111,1191228,1,488,123,1
1584780094611,1191728,1,488,123,1
1584780095112,1192228,1,482,123,1
1584780095614,1192728,1,492,123,1
1584780096113,1193228,1,484,123,1
1584780096612,1193728,1,494,123,1
1584780097113,1194228,1,478,123,1
1584780097612,1194728,1,500,123,1
1584780097612,1195048,1,308,127,0
1584780098611,1195748,1,674,122,0
1584780099113,1196228,1,480,122,0
1584780099613,1196728,1,480,123,0
1584780100112,1197228,1,488,123,1
1584780100613,1197728,1,480,123,1
1584780101114,1198228,1,494,123,1
1584780101613,1198728,1,480,123,1
1584780102112,1199228,1,490,123,1
1584780102613,1199728,1,488,123,1
1584780103113,1200228,1,488,119,1
1584780103113,1200588,1,342,127,0
1584780104110,1201227,1,628,123,0
1584780104610,1201727,1,486,123,0
1584780105110,1202227,1,478,123,1
