localTime,remoteTime,label,ibi,bpm,signalOK
1584780043224,1218594,,1988,73,0
1584780045224,1220854,,2206,61,0
1584780047226,1222634,,1742,55,0
1584780048726,1223914,,1252,53,0
1584780049224,1224674,,752,52,0
1584780049726,1225174,,480,53,0
1584780050224,1225814,,636,53,0
1584780051231,1226614,,774,53,0
1584780054725,1230334,,430,139,0
1584780055224,1230714,,376,141,0
1584780055725,1230974,,252,147,0
1584780055725,1231214,,252,154,0
1584780056225,1231654,,430,154,0
1584780056896,1231934,,276,160,0
1584780057236,1232434,,478,158,0
1584780057726,1232914,,470,157,0
1584780058724,1233934,,1008,136,0
1584780059225,1234554,,604,131,0
1584780059724,1234934,,372,133,0
1584780060224,1235594,,636,125,0
1584780060725,1236154,,554,118,0
1584780061226,1236754,1,582,110,0
1584780063226,1238594,1,1794,88,0
1584780064224,1239694,1,1076,79,1
1584780064724,1240334,1,646,77,0
1584780065724,1240914,1,552,76,0
1584780067226,1242654,1,1716,70,0
1584780068234,1243814,1,1124,66,1
1584780069224,1244494,1,674,64,0
1584780069724,1245034,1,514,65,0
1584780070225,1245594,1,560,65,0
1584780070728,1246214,1,598,64,0
1584780071225,1246834,1,608,74,0
1584780072225,1247414,1,574,79,1
1584780072727,1248054,1,618,79,1
1584780073229,1248674,1,610,79,1
1584780073724,1249254,1,582,92,1
1584780074724,1249894,1,606,101,1
1584780075226,1250454,1,556,103,1
1584780075724,1251054,1,584,101,1
1584780076225,1251654,1,594,101,1
1584780076724,1252294,1,620,100,1
1584780077724,1252914,1,600,101,1
1584780078226,1253514,1,606,100,1
1584780078726,1254154,1,610,100,1
1584780079225,1254754,1,598,100,1
1584780080225,1255394,1,618,100,1
1584780080726,1256033,1,628,99,1
1584780081225,1256693,1,648,98,1
1584780081725,1257353,1,642,97,1
1584780082724,1257933,1,576,97,1
1584780083225,1258553,1,596,98,1
1584780083725,1259153,1,590,98,1
1584780084223,1259753,1,588,98,1
1584780084724,1260373,1,590,98,1
1584780085725,1260933,1,562,99,1
1584780086224,1261553,1,604,99,1
1584780086724,1262153,1,588,100,1
1584780087225,1262713,1,526,102,1
1584780087725,1263313,1,586,103,1
1584780088224,1263873,1,546,103,1
1584780089228,1264473,1,582,104,1
1584780089726,1265093,1,616,103,1
1584780090224,1265733,1,620,103,1
1584780090725,1266333,1,590,103,1
1584780091725,1266933,1,568,103,1
1584780092225,1267593,1,642,102,1
1584780092724,1268173,1,576,102,1
1584780093226,1268753,1,566,101,1
1584780093724,1269373,1,598,101,1
1584780094723,1269953,1,554,101,1
1584780095224,1270533,1,574,101,1
1584780095724,1271113,1,572,102,1
1584780096725,1272293,1,1138,94,0
1584780098225,1273453,1,1124,86,0
1584780098725,1274133,1,674,85,0
1584780099224,1274613,1,466,87,0
1584780099729,1275233,1,598,87,0
1584780100228,1275833,1,580,87,0
1584780101225,1276413,1,568,87,0
1584780102225,1277653,1,1216,79,0
1584780103225,1278813,1,1124,74,0
1584780104233,1279493,1,674,73,0
1584780104730,1280053,1,534,79,0
1584780105224,1280613,1,554,85,0
1584780105725,1281233,1,600,86,0
1584780108225,1283733,1,2444,67,0
1584780110224,1285593,1,1814,59,0
1584780111225,1286833,1,1208,55,0
1584780112226,1287573,1,724,55,0
1584780112725,1288093,1,516,58,0
1584780113227,1288773,1,656,61,0
1584780114224,1289453,1,662,61,0
1584780114723,1290113,1,644,61,0
1584780115231,1290773,1,658,60,1
1584780116224,1291473,1,690,59,1
1584780116724,1292113,1,616,73,1
1584780117225,1292793,1,660,85,1
1584780118224,1293393,1,596,93,1
1584780118725,1294033,1,632,94,1
1584780119224,1294693,1,630,93,1
1584780119724,1295293,1,600,94,1
1584780120725,1295933,1,628,94,1
1584780121224,1296573,1,618,94,1
1584780121725,1297193,1,612,95,1
1584780122224,1297833,1,630,96,1
1584780123225,1298513,1,644,96,1
1584780123726,1299153,1,630,96,1
1584780124224,1299773,1,614,96,1
1584780125225,1300433,1,636,96,1
1584780125725,1301073,1,628,96,1
1584780126224,1301693,1,606,96,1
1584780126724,1302353,1,658,95,1
1584780127724,1303033,1,646,95,1
1584780128238,1303673,1,636,94,1
1584780129226,1304393,1,708,93,1
1584780131224,1306413,1,1974,77,0
1584780132225,1307713,1,1256,71,1
1584780133226,1308492,1,754,70,0
1584780133724,1308952,1,454,72,0
1584780134225,1309652,1,678,71,0
1584780134725,1310232,1,574,72,0
1584780135225,1310872,1,628,72,0
1584780136224,1311612,1,712,71,1
1584780136724,1312212,1,600,72,1
1584780137724,1312912,1,680,72,1
1584780138223,1313552,1,620,86,1
1584780138729,1314192,1,636,94,1
1584780139725,1314892,1,680,95,1
1584780140724,1316232,1,1306,84,0
1584780142225,1317492,1,1232,78,0
1584780142725,1318252,1,740,76,0
1584780143225,1318792,1,516,77,0
1584780144224,1319432,1,632,78,0
1584780144724,1320072,1,632,78,0
1584780145225,1320772,1,684,78,0
1584780145733,1321372,1,588,78,1
1584780146723,1322052,1,646,78,1
1584780147724,1323292,1,1228,73,0
1584780149224,1324552,1,1224,73,0
1584780149726,1325312,1,734,78,0
1584780150725,1325892,1,570,80,0
1584780151223,1326532,1,620,79,0
1584780151724,1327152,1,624,79,0
1584780152224,1327852,1,670,79,0
1584780153724,1329152,1,1280,73,0
1584780154724,1329952,1,770,71,0
1584780155224,1330472,1,516,72,0
1584780155724,1331152,1,666,78,0
1584780156225,1331812,1,640,84,0
1584780157226,1332472,1,638,85,0
1584780157724,1333152,1,674,84,1
1584780158230,1333832,1,650,84,1
1584780159223,1334532,1,696,83,1
1584780159725,1335212,1,660,83,1
1584780160725,1335892,1,658,91,1
1584780161224,1336592,1,682,92,1
1584780161725,1337272,1,658,90,1
1584780162724,1337932,1,656,90,1
1584780163224,1338632,1,670,90,1
1584780163726,1339292,1,662,90,1
1584780164724,1339952,1,642,90,1
1584780165225,1340632,1,650,90,1
1584780166725,1341992,1,1340,82,0
1584780167225,1342812,1,806,80,0
1584780167725,1343312,1,484,82,0
1584780168723,1343992,1,656,83,0
1584780169224,1344412,1,424,85,0
1584780169224,1344672,1,254,91,0
1584780170225,1345392,1,694,90,0
1584780170725,1346072,1,668,90,0
1584780171224,1346732,1,654,90,0
1584780172228,1347412,1,650,90,1
1584780172724,1348072,1,640,101,1
1584780173225,1348752,1,672,103,1
1584780173725,1349372,1,620,101,1
1584780174726,1350032,1,634,101,1
1584780175225,1350672,1,632,98,1
1584780176725,1351952,1,1242,84,0
1584780177224,1352692,1,746,83,0
1584780177723,1353272,1,560,85,0
1584780178725,1353932,1,636,85,0
1584780179223,1354592,1,652,85,0
1584780179724,1355272,1,662,85,0
1584780181225,1356432,1,1140,79,0
1584780181724,1357252,1,804,77,0
1584780182724,1357912,1,644,77,0
1584780183223,1358572,1,630,77,0
1584780183725,1358972,1,404,87,0
1584780183725,1359272,1,284,93,0
1584780184724,1359912,1,636,92,0
1584780185224,1360592,1,646,92,0
1584780185725,1361232,1,634,92,0
1584780186725,1361912,1,662,92,1
1584780187232,1362572,1,650,100,1
1584780187725,1363292,1,688,102,1
