localTime,remoteTime,label,ibi,bpm,signalOK
1584780036673,916204,,962,43,0
1584780037677,917224,,996,45,0
1584780038176,918084,,854,47,0
1584780039175,918724,,620,50,0
1584780039677,919304,,566,55,0
1584780046672,926524,,792,75,0
1584780047174,927104,,570,78,0
1584780049175,929004,,1866,68,0
1584780054673,934464,,1284,46,0
1584780055673,935364,,872,48,0
1584780056889,936344,,958,49,0
1584780057675,937284,,928,51,0
1584780058674,938184,,890,52,0
1584780059672,939144,,936,54,0
1584780060171,940084,,920,56,1
1584780061174,940924,,828,58,1
1584780062172,941784,1,836,61,1
1584780063172,942684,1,880,64,1
1584780063675,943624,1,916,66,1
1584780064676,944504,1,880,66,1
1584780065674,945364,1,830,67,1
1584780066674,946204,1,834,68,1
1584780067675,947184,1,948,68,1
1584780068175,948004,1,808,69,1
1584780069172,948864,1,846,69,1
1584780070174,949744,1,870,69,1
1584780071176,950664,1,892,68,1
1584780071676,951484,1,816,69,1
1584780072675,952344,1,824,70,1
1584780073672,953224,1,866,70,1
1584780074675,954164,1,928,69,1
1584780075172,955104,1,914,68,1
1584780076175,955984,1,878,69,1
1584780077175,956924,1,912,68,1
1584780078176,957884,1,944,67,1
1584780079176,958824,1,912,67,1
1584780080175,959744,1,898,67,1
1584780081176,960724,1,956,66,1
1584780082172,961704,1,966,65,1
1584780083179,962644,1,916,65,1
1584780083674,963624,1,948,64,1
1584780084672,964564,1,928,64,1
1584780085672,965484,1,890,64,1
1584780086675,966444,1,940,64,1
1584780087675,967384,1,910,64,1
1584780088675,968304,1,896,64,1
1584780089674,969244,1,918,64,1
1584780090676,970184,1,926,65,1
1584780091173,971084,1,876,65,1
1584780092174,972024,1,918,65,1
1584780093174,972984,1,928,65,1
1584780094175,973884,1,896,66,1
1584780095175,974784,1,872,66,1
1584780096176,975824,1,1020,65,1
1584780097175,976704,1,854,65,1
1584780097677,977624,1,900,65,1
1584780098673,978584,1,948,65,1
1584780099675,979444,1,824,66,1
1584780100675,980304,1,832,66,1
1584780101675,981164,1,854,67,1
1584780102175,982024,1,826,68,1
1584780103172,982864,1,830,68,1
