localTime,remoteTime,label,ibi,bpm,signalOK
1584780051399,1081476,,452,132,1
1584780051900,1081956,,448,132,1
1584780052400,1082476,,454,132,1
1584780052901,1082976,,454,132,1
1584780053400,1083476,,460,132,1
1584780053899,1083976,,450,132,1
1584780054410,1084456,,456,132,1
1584780054914,1084956,,454,132,1
1584780055410,1085476,,456,131,1
1584780055900,1085976,,448,132,1
1584780056844,1086456,,452,132,1
1584780056921,1086976,,458,132,1
1584780057402,1087476,,454,132,1
1584780057901,1087976,,460,132,1
1584780058399,1088456,,448,132,1
1584780058903,1088956,,456,132,1
1584780059399,1089456,,454,132,1
1584780059900,1089956,,452,132,1
1584780060399,1090456,,452,132,1
1584780060900,1090956,,454,132,1
1584780061401,1091476,,460,132,1
1584780061900,1091956,,452,132,1
1584780062401,1092476,,464,131,1
1584780062900,1092956,,450,132,1
1584780063400,1093456,,454,132,1
1584780063901,1093956,,456,132,1
1584780064401,1094476,,458,131,1
1584780064900,1094956,,448,132,1
1584780065400,1095476,1,460,131,1
1584780065902,1095976,1,456,131,1
1584780066399,1096456,1,454,131,1
1584780066899,1096976,1,464,131,1
1584780067404,1097456,1,442,132,1
1584780067903,1097976,1,464,131,1
1584780068409,1098476,1,454,131,1
1584780068899,1098956,1,454,131,1
1584780069402,1099476,1,454,131,1
1584780069900,1099956,1,454,131,1
1584780070399,1100476,1,458,131,1
1584780070904,1100956,1,448,132,1
1584780071399,1101476,1,470,131,1
1584780071900,1101956,1,436,132,1
1584780072399,1102476,1,460,131,1
1584780072900,1102956,1,452,132,1
1584780073399,1103476,1,460,132,1
1584780073900,1103976,1,454,132,1
1584780074401,1104456,1,450,132,1
1584780074899,1104976,1,464,131,1
1584780075400,1105456,1,448,132,1
1584780075901,1105956,1,454,132,1
1584780076399,1106456,1,454,132,1
1584780076899,1106976,1,456,131,1
1584780077399,1107476,1,452,132,1
1584780077900,1107956,1,450,132,1
1584780078399,1108476,1,460,132,1
1584780078901,1108976,1,454,132,1
1584780079399,1109476,1,462,131,1
1584780079899,1109956,1,446,132,1
1584780080400,1110476,1,458,132,1
1584780080899,1110976,1,458,131,1
1584780081399,1111476,1,450,132,1
1584780081899,1111976,1,450,132,1
1584780082401,1112456,1,454,132,1
1584780082900,1112976,1,458,131,1
1584780083399,1113476,1,454,132,1
1584780083899,1113976,1,466,131,1
1584780084400,1114456,1,444,132,1
1584780084899,1114976,1,458,131,1
1584780085400,1115476,1,450,132,1
1584780085899,1115976,1,454,132,1
1584780086399,1116476,1,448,132,1
1584780086901,1116976,1,458,132,1
1584780087400,1117476,1,458,132,1
1584780087901,1117956,1,450,132,1
1584780088400,1118456,1,460,132,1
1584780088899,1118956,1,452,132,1
1584780089401,1119476,1,458,132,1
1584780089900,1119976,1,452,132,1
1584780090403,1120476,1,458,132,1
1584780090900,1120956,1,450,132,1
1584780091402,1121476,1,458,131,1
1584780091903,1121976,1,458,131,1
1584780092401,1122456,1,446,132,1
1584780092901,1122976,1,460,131,1
1584780093401,1123456,1,454,132,1
1584780093903,1123956,1,458,131,1
1584780094401,1124476,1,454,132,1
1584780094901,1124956,1,452,132,1
1584780095401,1125476,1,456,132,1
1584780095902,1125956,1,454,131,1
1584780096402,1126476,1,460,131,1
1584780096902,1126956,1,450,132,1
1584780097404,1127476,1,454,131,1
1584780097902,1127976,1,458,131,1
1584780098422,1128476,1,452,132,1
1584780098902,1128976,1,452,132,1
1584780099402,1129476,1,452,132,1
1584780099902,1129976,1,456,132,1
1584780100402,1130456,1,452,132,1
1584780100901,1130976,1,466,131,1
1584780101400,1131476,1,444,132,1
1584780101903,1131956,1,454,132,1
1584780102402,1132456,1,454,132,1
1584780102901,1132956,1,452,132,1
1584780103402,1133496,1,476,131,1
1584780103901,1133976,1,440,132,1
1584780104401,1134476,1,464,131,1
1584780104901,1134956,1,440,132,1
1584780105402,1135476,1,458,132,1
1584780105902,1135956,1,448,132,1
1584780106400,1136476,1,464,131,1
1584780106400,1136816,1,312,136,0
1584780107401,1137476,1,604,131,0
1584780107901,1137976,1,444,131,0
1584780108402,1138476,1,452,132,1
1584780108903,1138976,1,460,132,1
1584780109402,1139476,1,452,132,1
1584780109910,1139976,1,458,131,1
1584780110402,1140456,1,436,132,1
1584780110901,1140976,1,484,131,1
1584780111400,1141476,1,450,131,1
1584780111900,1141976,1,446,128,1
1584780112403,1142476,1,460,132,1
1584780112901,1142956,1,450,132,1
1584780113403,1143476,1,462,131,1
1584780113902,1143976,1,456,131,1
1584780114403,1144476,1,460,131,1
1584780114900,1144956,1,450,131,1
