localTime,remoteTime,label,ibi,bpm,signalOK
1584780051209,1109973,,484,123,1
1584780051707,1110473,,486,122,1
1584780052207,1110993,,500,122,1
1584780052708,1111473,,478,123,1
1584780053207,1111973,,484,123,1
1584780053709,1112473,,480,123,1
1584780054207,1112973,,492,123,1
1584780054712,1113473,,476,123,1
1584780055216,1113973,,492,123,1
1584780055707,1114473,,486,123,1
1584780056214,1114973,,486,123,1
1584780056894,1115473,,482,123,1
1584780057207,1115973,,488,123,1
1584780057707,1116473,,490,123,1
1584780058207,1116973,,486,123,1
1584780058707,1117473,,494,123,1
1584780059210,1117973,,478,123,1
1584780059707,1118473,,488,123,1
1584780060207,1118973,,484,123,1
1584780060707,1119473,,486,123,1
1584780061207,1119973,,486,123,1
1584780061707,1120473,,484,123,1
1584780062207,1120973,,492,123,1
1584780062707,1121473,,486,123,1
1584780063208,1121973,,496,123,1
1584780063707,1122473,,476,123,1
1584780064208,1122973,,494,123,1
1584780064708,1123473,,488,123,1
1584780065208,1123973,,488,123,1
1584780065708,1124473,1,488,123,1
1584780066210,1124973,1,486,123,1
1584780066706,1125473,1,494,122,1
1584780067208,1125973,1,480,123,1
1584780067710,1126473,1,490,122,1
1584780068208,1126973,1,488,123,1
1584780068707,1127473,1,488,122,1
1584780069208,1127973,1,486,123,1
1584780069708,1128473,1,484,123,1
1584780070207,1128973,1,494,123,1
1584780070708,1129473,1,486,123,1
1584780071208,1129973,1,494,122,1
1584780071708,1130473,1,476,123,1
1584780072209,1130973,1,492,123,1
1584780072707,1131473,1,492,122,1
1584780073207,1131973,1,482,123,1
1584780073707,1132473,1,484,123,1
1584780074207,1132973,1,490,123,1
1584780074707,1133473,1,488,123,1
1584780075208,1133973,1,488,123,1
1584780075707,1134473,1,496,122,1
1584780076209,1134973,1,476,123,1
1584780076707,1135473,1,490,123,1
1584780077208,1135973,1,488,123,1
1584780077707,1136473,1,482,123,1
1584780078207,1136973,1,492,123,1
1584780078708,1137473,1,484,123,1
1584780079208,1137973,1,494,123,1
1584780079715,1138473,1,478,123,1
1584780080208,1138993,1,504,122,1
1584780080707,1139473,1,472,123,1
1584780081206,1139973,1,490,123,1
1584780081707,1140453,1,466,123,1
1584780082207,1140973,1,512,123,1
1584780082707,1141473,1,488,122,1
1584780083207,1141973,1,478,123,1
1584780083708,1142473,1,488,123,1
1584780084207,1142973,1,482,123,1
1584780084710,1143473,1,484,123,1
1584780085207,1143973,1,490,123,1
1584780085708,1144473,1,486,123,1
1584780086207,1144973,1,488,123,1
1584780086708,1145473,1,486,122,1
1584780087206,1145973,1,488,123,1
1584780087707,1146472,1,484,123,1
1584780088207,1146972,1,494,123,1
1584780088707,1147472,1,474,123,1
1584780089206,1147972,1,470,123,1
1584780089707,1148472,1,476,124,1
1584780090207,1148972,1,484,124,1
1584780090707,1149472,1,482,124,1
1584780091207,1149972,1,486,124,1
1584780091706,1150472,1,492,124,1
1584780092208,1150972,1,482,124,1
1584780092708,1151472,1,492,124,1
1584780093208,1151972,1,478,124,1
1584780093707,1152472,1,486,124,1
1584780094207,1152972,1,486,123,1
1584780094707,1153472,1,482,123,1
1584780095207,1153972,1,490,123,1
1584780095707,1154472,1,482,123,1
1584780096207,1154972,1,486,123,1
1584780096708,1155472,1,476,123,1
1584780097207,1155972,1,496,123,1
1584780097707,1156472,1,478,123,1
1584780098207,1156972,1,486,123,1
1584780098706,1157472,1,486,123,1
1584780099206,1157972,1,478,123,1
1584780099706,1158492,1,506,123,1
1584780100209,1158972,1,460,124,1
1584780100707,1159492,1,488,123,1
1584780101207,1159972,1,464,124,1
1584780101707,1160472,1,486,124,1
1584780102206,1160972,1,472,125,1
1584780102706,1161472,1,482,125,1
1584780103206,1161972,1,480,125,1
1584780103706,1162472,1,470,125,1
1584780104206,1162972,1,484,125,1
1584780104706,1163472,1,474,126,1
1584780105207,1163972,1,486,125,1
1584780105707,1164472,1,470,126,1
1584780106207,1164972,1,486,125,1
1584780106707,1165472,1,484,125,1
1584780107206,1165972,1,472,125,1
1584780107707,1166472,1,480,125,1
1584780108210,1166972,1,482,125,1
1584780108706,1167472,1,482,125,1
1584780109206,1167972,1,476,125,1
1584780109706,1168472,1,486,125,1
1584780110206,1168972,1,472,125,1
1584780110706,1169472,1,480,125,1
1584780111206,1169972,1,474,125,1
1584780111706,1170472,1,478,125,1
1584780112207,1170992,1,498,125,1
1584780112707,1171472,1,460,125,1
1584780113221,1171992,1,486,125,1
1584780113707,1172472,1,474,125,1
1584780114207,1172972,1,492,125,1
1584780114706,1173472,1,466,125,1
1584780115207,1173972,1,482,125,1
1584780115707,1174472,1,480,125,1
1584780116207,1174972,1,480,125,1
1584780116708,1175472,1,482,125,1
1584780117206,1175972,1,478,125,1
1584780117707,1176472,1,484,125,1
1584780118206,1176972,1,472,125,1
1584780118707,1177492,1,494,124,1
1584780119207,1177972,1,466,125,1
1584780119706,1178472,1,484,125,1
1584780120206,1178972,1,480,125,1
1584780120707,1179472,1,474,125,1
1584780121210,1179972,1,476,125,1
1584780121706,1180472,1,480,125,1
1584780122207,1180972,1,490,125,1
1584780122707,1181472,1,472,125,1
1584780123207,1181972,1,482,125,1
1584780123707,1182472,1,476,125,1
1584780124209,1182972,1,480,125,1
1584780124707,1183472,1,482,125,1
1584780125207,1183972,1,482,125,1
1584780125706,1184472,1,486,125,1
1584780126206,1184972,1,480,124,1
1584780126708,1185492,1,492,124,1
1584780127207,1185972,1,468,125,1
1584780127707,1186472,1,478,125,1
1584780128207,1186972,1,482,125,1
1584780128706,1187472,1,482,124,1
1584780129206,1187972,1,480,124,1
1584780129706,1188472,1,480,124,1
1584780130207,1188972,1,490,124,1
