localTime,remoteTime,label,eda,eda_filtered
1584780023155,1179263,,4095,4095
1584780023155,1179483,,4095,4095
1584780023655,1179703,,4095,4095
1584780023655,1179923,,4095,4095
1584780024155,1180143,,4095,4095
1584780024155,1180363,,4095,4095
1584780024155,1180583,,4095,4095
1584780024656,1180803,,4095,4095
1584780024656,1181023,,4095,4095
1584780025156,1181243,,4095,4095
1584780025156,1181463,,4095,4095
1584780025655,1181683,,4095,4095
1584780025655,1181903,,4095,4095
1584780025655,1182123,,4095,4095
1584780026155,1182343,,4095,4095
1584780026155,1182563,,4095,4095
1584780026655,1182783,,4095,4095
1584780026655,1183003,,4095,4095
1584780027155,1183223,,4095,4095
1584780027155,1183443,,4095,4095
1584780027655,1183663,,4095,4095
1584780027655,1183883,,4095,4095
1584780027655,1184103,,4095,4095
1584780028155,1184323,,4095,4095
1584780028155,1184543,,4095,4095
1584780028655,1184763,,4095,4095
1584780028655,1184983,,4095,4095
1584780029155,1185203,,4095,4095
1584780029155,1185423,,4095,4095
1584780029655,1185643,,4095,4095
1584780029655,1185863,,4095,4095
1584780029655,1186083,,4095,4095
1584780030155,1186303,,4095,4095
1584780030155,1186523,,4095,4095
1584780030655,1186743,,4095,4095
1584780030655,1186963,,4095,4095
1584780031154,1187183,,4095,4095
1584780031154,1187403,,4095,4095
1584780031154,1187623,,4095,4095
1584780031655,1187843,,4095,4095
1584780031655,1188063,,4095,4095
1584780032156,1188283,,4095,4095
1584780032156,1188503,,4095,4095
1584780032656,1188723,,4095,4095
1584780032656,1188943,,4095,4095
1584780033156,1189163,,4095,4095
1584780033156,1189383,,4095,4095
1584780033156,1189603,,4095,4095
1584780033655,1189823,,4095,4095
1584780033655,1190043,,4095,4095
1584780034156,1190263,,4095,4095
1584780034156,1190483,,4095,4095
1584780034655,1190703,,4095,4095
1584780034655,1190923,,4095,4095
1584780035156,1191143,,4095,4095
1584780035156,1191363,,4095,4095
1584780035156,1191583,,4095,4095
1584780035659,1191803,,4095,4095
1584780035659,1192023,,4095,4095
1584780036156,1192243,,4095,4095
1584780036156,1192463,,4095,4095
1584780036655,1192683,,4095,4095
1584780036655,1192903,,4095,4095
1584780036655,1193123,,4095,4095
1584780037158,1193343,,4095,4095
1584780037158,1193563,,4095,4095
1584780037655,1193783,,4095,4095
1584780037655,1194003,,4095,4095
1584780038155,1194223,,4095,4095
1584780038155,1194443,,4095,4095
1584780038656,1194663,,4095,4095
1584780038656,1194883,,4095,4095
1584780038656,1195103,,4095,4095
1584780039156,1195323,,4095,4095
1584780039156,1195543,,4095,4095
1584780039656,1195763,,4095,4095
1584780039656,1195983,,4095,4095
1584780040156,1196203,,4095,4095
1584780040156,1196423,,4095,4095
1584780040654,1196643,,4095,4095
1584780040654,1196863,,4095,4095
1584780040654,1197083,,4095,4095
1584780041155,1197303,,4095,4095
1584780041155,1197523,,4095,4095
1584780041655,1197743,,4095,4095
1584780041655,1197963,,4095,4095
1584780042155,1198183,,4095,4095
1584780042155,1198403,,4095,4095
1584780042155,1198623,,4095,4095
1584780042655,1198843,,4095,4095
1584780042655,1199063,,4095,4095
1584780043155,1199283,,4095,4095
1584780043155,1199503,,4095,4095
1584780043656,1199723,,4095,4095
1584780043656,1199943,,4095,4095
1584780044158,1200163,,4095,4095
1584780044158,1200383,,4095,4095
1584780044158,1200603,,4095,4095
1584780044655,1200823,,4095,4095
1584780044655,1201043,,4095,4095
1584780045155,1201263,,4095,4095
1584780045155,1201483,,4095,4095
1584780045656,1201703,,4095,4095
1584780045656,1201923,,4095,4095
1584780046156,1202143,,4095,4095
1584780046156,1202363,,4095,4095
1584780046156,1202583,,4095,4095
1584780046655,1202803,,4095,4095
1584780046655,1203023,,4095,4095
1584780047157,1203243,,4095,4095
1584780047157,1203463,,4095,4095
1584780047655,1203683,,4095,4095
1584780047655,1203903,,4095,4095
1584780047655,1204123,,4095,4095
1584780048155,1204343,,4095,4095
1584780048155,1204563,,4095,4095
1584780048656,1204783,,4095,4095
1584780048656,1205003,,4095,4095
1584780049157,1205223,,4095,4095
1584780049157,1205443,,4095,4095
1584780049655,1205663,,4095,4095
1584780049655,1205883,,4095,4095
1584780049655,1206103,,4095,4095
1584780050155,1206323,,4095,4095
1584780050155,1206543,,4095,4095
1584780050656,1206763,,4095,4095
1584780050656,1206983,,4095,4095
1584780051155,1207203,,4095,4095
1584780051155,1207423,,4095,4095
1584780051656,1207643,,4095,4095
1584780051656,1207863,,4095,4095
1584780051656,1208083,,4095,4095
1584780052155,1208303,,4095,4095
1584780052155,1208523,,4095,4095
1584780052656,1208743,,4095,4095
1584780052656,1208963,,4095,4095
1584780053155,1209183,,4095,4095
1584780053155,1209403,,4095,4095
1584780053155,1209623,,4095,4095
1584780053656,1209843,,4095,4095
1584780053656,1210063,,4095,4095
1584780054155,1210283,,4095,4095
1584780054155,1210503,,4095,4095
1584780054666,1210723,,4095,4095
1584780054666,1210943,,4095,4095
1584780055172,1211163,,4095,4095
1584780055172,1211383,,4095,4095
1584780055172,1211603,,4095,4095
1584780055660,1211823,,4095,4095
1584780055660,1212043,,4095,4095
1584780056155,1212263,,4095,4095
1584780056155,1212483,,4095,4095
1584780056883,1212703,,4095,4095
1584780056883,1212923,,4095,4095
1584780057155,1213143,,4095,4095
1584780057155,1213363,,4095,4095
1584780057155,1213583,,4095,4095
1584780057655,1213803,,4095,4095
1584780057655,1214023,,4095,4095
1584780058156,1214243,,4095,4095
1584780058156,1214463,,4095,4095
1584780058655,1214683,,4095,4095
1584780058655,1214903,,4095,4095
1584780058655,1215122,,4095,4095
1584780059154,1215342,,4095,4095
1584780059154,1215562,,4095,4095
1584780059654,1215782,,4095,4095
1584780059654,1216002,,4095,4095
1584780060154,1216222,,4095,4095
1584780060154,1216442,,4095,4095
1584780060654,1216662,,4095,4095
1584780060654,1216882,,4095,4095
1584780060654,1217102,,4095,4095
1584780061156,1217322,,4095,4095
1584780061156,1217542,,4095,4095
1584780061654,1217762,,4095,4095
1584780061654,1217982,,4095,4095
1584780062154,1218202,,4095,4095
1584780062154,1218422,,4095,4095
1584780062654,1218642,,4095,4095
1584780062654,1218862,,4095,4095
1584780062654,1219082,,4095,4095
1584780063155,1219302,,4095,4095
1584780063155,1219522,,4095,4095
1584780063654,1219742,,4095,4095
1584780063654,1219962,,4095,4095
1584780064154,1220182,,4095,4095
1584780064154,1220402,,4095,4095
1584780064154,1220622,,4095,4095
1584780064654,1220842,,4095,4095
1584780064654,1221062,,4095,4095
1584780065159,1221282,,4095,4095
1584780065159,1221502,,4095,4095
1584780065654,1221722,,4095,4095
1584780065654,1221942,,4095,4095
1584780066155,1222162,,4095,4095
1584780066155,1222382,,4095,4095
1584780066155,1222602,,4095,4095
1584780066654,1222822,,4095,4095
1584780066654,1223042,,4095,4095
1584780067155,1223262,,4095,4095
1584780067155,1223482,,4095,4095
1584780067654,1223702,,4095,4095
1584780067654,1223922,,4095,4095
1584780068154,1224142,,4095,4095
1584780068154,1224362,,4095,4095
1584780068154,1224582,1,4095,4095
1584780068654,1224802,1,4095,4095
1584780068654,1225022,1,4095,4095
1584780069154,1225242,1,4095,4095
1584780069154,1225462,1,4095,4095
1584780069655,1225682,1,4095,4095
1584780069655,1225902,1,4095,4095
1584780069655,1226122,1,4095,4095
1584780070154,1226342,1,4095,4095
1584780070154,1226562,1,4095,4095
1584780070654,1226782,1,4095,4095
1584780070654,1227002,1,4095,4095
1584780071157,1227222,1,4095,4095
1584780071157,1227442,1,4095,4095
1584780071655,1227662,1,4095,4095
1584780071655,1227882,1,4095,4095
1584780071655,1228102,1,4095,4095
1584780072155,1228322,1,4095,4095
1584780072155,1228542,1,4095,4095
1584780072654,1228762,1,4095,4095
1584780072654,1228982,1,4095,4095
1584780073155,1229202,1,4095,4095
1584780073155,1229422,1,4095,4095
1584780073655,1229642,1,4095,4095
1584780073655,1229862,1,4095,4095
1584780073655,1230082,1,4095,4095
1584780074154,1230302,1,4095,4095
1584780074154,1230522,1,4095,4095
1584780074654,1230742,1,4095,4095
1584780074654,1230962,1,4095,4095
1584780075154,1231182,1,4095,4095
1584780075154,1231402,1,4095,4095
1584780075154,1231622,1,4095,4095
1584780075655,1231842,1,4095,4095
1584780075655,1232062,1,4095,4095
1584780076154,1232282,1,4095,4095
1584780076154,1232502,1,4095,4095
1584780076654,1232722,1,4095,4095
1584780076654,1232942,1,4095,4095
1584780077154,1233162,1,4095,4095
1584780077154,1233382,1,4095,4095
1584780077154,1233602,1,4095,4095
1584780077654,1233822,1,4095,4095
1584780077654,1234042,1,4095,4095
1584780078155,1234262,1,4095,4095
1584780078155,1234482,1,4095,4095
1584780078654,1234702,1,4095,4095
1584780078654,1234922,1,4095,4095
1584780079154,1235142,1,4095,4095
1584780079154,1235362,1,4095,4095
1584780079154,1235582,1,4095,4095
1584780079654,1235802,1,4095,4095
1584780079654,1236022,1,4095,4095
1584780080155,1236242,1,4095,4095
1584780080155,1236462,1,4095,4095
1584780080654,1236682,1,4095,4095
1584780080654,1236902,1,4095,4095
1584780080654,1237122,1,4095,4095
1584780081156,1237342,1,4095,4095
1584780081156,1237562,1,4095,4095
1584780081654,1237782,1,4095,4095
1584780081654,1238002,1,4095,4095
1584780082155,1238222,1,4095,4095
1584780082155,1238442,1,4095,4095
1584780082655,1238662,1,4095,4095
1584780082655,1238882,1,4095,4095
1584780082655,1239102,1,4095,4095
1584780083156,1239322,1,4095,4095
1584780083156,1239542,1,4095,4095
1584780083654,1239762,1,4095,4095
1584780083654,1239982,1,4095,4095
1584780084154,1240202,1,4095,4095
1584780084154,1240422,1,4095,4095
1584780084654,1240642,1,4095,4095
1584780084654,1240862,1,4095,4095
1584780084654,1241082,1,4095,4095
1584780085154,1241302,1,4095,4095
1584780085154,1241522,1,4095,4095
1584780085655,1241742,1,4095,4095
1584780085655,1241962,1,4095,4095
1584780086155,1242182,1,4095,4095
1584780086155,1242402,1,4095,4095
1584780086155,1242622,1,4095,4095
1584780086654,1242842,1,4095,4095
1584780086654,1243062,1,4095,4095
1584780087155,1243282,1,4095,4095
1584780087155,1243502,1,4095,4095
1584780087654,1243722,1,4095,4095
1584780087654,1243942,1,4095,4095
1584780088160,1244162,1,4095,4095
1584780088160,1244382,1,4095,4095
1584780088160,1244602,1,4095,4095
1584780088655,1244822,1,4095,4095
1584780088655,1245042,1,4095,4095
1584780089163,1245262,1,4095,4095
1584780089163,1245482,1,4095,4095
1584780089654,1245702,1,4095,4095
1584780089654,1245922,1,4095,4095
1584780090155,1246142,1,4095,4095
1584780090155,1246362,1,4095,4095
1584780090155,1246582,1,4095,4095
1584780090655,1246802,1,4095,4095
1584780090655,1247022,1,4095,4095
1584780091154,1247242,1,4095,4095
1584780091154,1247462,1,4095,4095
1584780091655,1247682,1,4095,4095
1584780091655,1247902,1,4095,4095
1584780091655,1248122,1,4095,4095
1584780092154,1248342,1,4095,4095
1584780092154,1248562,1,4095,4095
1584780092659,1248782,1,4095,4095
1584780092659,1249002,1,4095,4095
1584780093154,1249222,1,4095,4095
1584780093154,1249442,1,4095,4095
1584780093654,1249662,1,4095,4095
1584780093654,1249882,1,4095,4095
1584780093654,1250102,1,4095,4095
1584780094155,1250322,1,4095,4095
1584780094155,1250542,1,4095,4095
1584780094654,1250762,1,4095,4095
1584780094654,1250982,1,4095,4095
1584780095155,1251202,1,4095,4095
1584780095155,1251422,1,4095,4095
1584780095654,1251642,1,4095,4095
